"","cells","sc3.Initial","Monocle.Initial","Seurat.Initial","Consensus.Initial","sc3.33","Monocle.33","Seurat.33","Consensus.33","sc3.66","Monocle.66","Seurat.66","Consensus.66","sc3.90","Monocle.90","Seurat.90","Consensus.90","sc3.Final","Monocle.Final","Seurat.Final","Consensus.Final"
"2086","SM-D9EQJ_S56_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2087","SM-D9EQJ_S57_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2088","SM-D9EQJ_S58_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2089","SM-D9EQJ_S59_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2090","SM-D9EQJ_S60_E1-50",7,14,2,-1,7,14,2,-1,7,14,2,-1,7,14,2,2,5,14,2,-1
"2091","SM-D9EQJ_S61_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2092","SM-D9EQJ_S62_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2093","SM-D9EQJ_S63_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2094","SM-D9EQJ_S64_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2095","SM-D9EQK_S01_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2096","SM-D9EQK_S02_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2097","SM-D9EQK_S03_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2098","SM-D9EQK_S04_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2099","SM-D9EQK_S05_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2100","SM-D9EQK_S06_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2101","SM-D9EQK_S07_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2102","SM-D9EQK_S08_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2103","SM-D9EQK_S09_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2104","SM-D9EQK_S10_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2105","SM-D9EQK_S11_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2106","SM-D9EQK_S12_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2107","SM-D9EQK_S13_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"2108","SM-D9EQK_S14_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2109","SM-D9EQK_S15_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2110","SM-D9EQK_S16_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2111","SM-D9EQK_S17_E1-50",13,8,17,-1,13,8,17,-1,13,6,17,-1,13,6,2,-1,12,6,2,-1
"2112","SM-D9EQK_S18_E1-50",9,19,17,-1,9,19,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"2113","SM-D9EQK_S19_E1-50",3,16,17,7,3,16,17,6,3,16,17,7,3,16,2,9,3,16,2,8
"2114","SM-D9EQK_S20_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2115","SM-D9EQK_S21_E1-50",3,16,14,7,3,16,14,6,3,16,14,7,3,16,14,9,3,16,14,8
"2116","SM-D9EQK_S22_E1-50",9,16,14,-1,9,16,14,-1,9,16,14,-1,9,16,14,-1,8,16,14,-1
"2117","SM-D9EQK_S23_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2118","SM-D9EQK_S24_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2119","SM-D9EQK_S49_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2120","SM-D9EQK_S50_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2121","SM-D9EQK_S51_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2122","SM-D9EQK_S52_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2123","SM-D9EQK_S53_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2124","SM-D9EQK_S54_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2125","SM-D9EQK_S55_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2126","SM-D9EQK_S56_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2127","SM-D9EQK_S57_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2128","SM-D9EQK_S58_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2129","SM-D9EQK_S59_E1-50",9,19,17,-1,9,19,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"2130","SM-D9EQK_S60_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"2131","SM-D9EQK_S61_E1-50",9,19,17,-1,9,19,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"2132","SM-D9EQL_S09_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2133","SM-D9EQL_S10_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2134","SM-D9EQL_S11_E1-50",3,16,14,7,3,16,14,6,3,16,14,7,3,16,14,9,3,16,14,8
"2135","SM-D9EQL_S12_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2136","SM-D9EQL_S13_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2137","SM-D9EQL_S14_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2138","SM-D9EQL_S15_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2139","SM-D9EQL_S16_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2140","SM-D9EQL_S17_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2141","SM-D9EQL_S18_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2142","SM-D9EQL_S19_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2143","SM-D9EQL_S20_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"2144","SM-D9EQL_S21_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"2145","SM-D9EQL_S22_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2146","SM-D9EQL_S23_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"2147","SM-D9EQL_S24_E1-50",3,16,14,7,3,16,14,6,3,16,14,7,3,16,14,9,3,16,14,8
"2148","SM-D9EQL_S81_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"2149","SM-D9EQL_S82_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"2150","SM-D9EQL_S83_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"2151","SM-D9EQL_S84_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"2152","SM-D9EQL_S85_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"2153","SM-D9EQL_S86_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"2154","SM-D9EQL_S87_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"2155","SM-D9EQL_S88_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"2156","SM-D9EQM_S33_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
