"","cells","sc3.Initial","Monocle.Initial","Seurat.Initial","sc3.33","Monocle.33","Seurat.33","sc3.66","Monocle.66","Seurat.66","sc3.90","Monocle.90","Seurat.90","sc3.Final","Monocle.Final","Seurat.Final"
"1117","SM-GE64J_S065_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"1118","SM-GE64J_S066_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"1119","SM-GE64J_S067_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1120","SM-GE64J_S068_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"1121","SM-GE64J_S069_E1-50",26,27,8,26,27,8,26,27,8,26,27,8,3,13,8
"1122","SM-GE64J_S070_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"1123","SM-GE64J_S071_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"1124","SM-GE64J_S072_E1-50",17,15,5,17,15,5,17,15,5,16,15,5,16,3,5
"1125","SM-GE64J_S073_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"1126","SM-GE64J_S074_E1-50",1,22,2,1,22,2,1,22,2,1,22,2,1,22,2
"1127","SM-GE64J_S075_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1128","SM-GE64J_S076_E1-50",26,27,8,26,27,8,26,27,8,26,27,8,3,13,8
"1129","SM-GE64J_S077_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"1130","SM-GE64J_S078_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"1131","SM-GE64J_S079_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"1132","SM-GE64J_S080_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"1133","SM-GE64J_S081_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1134","SM-GE64J_S082_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1135","SM-GE64J_S083_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1136","SM-GE64J_S084_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1137","SM-GE64J_S085_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1138","SM-GE64J_S086_E1-50",25,13,8,25,13,8,25,13,8,25,13,8,3,13,8
"1139","SM-GE64J_S087_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1140","SM-GE64J_S088_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1141","SM-GE64J_S089_E1-50",6,19,2,6,19,2,6,19,2,6,19,2,6,19,2
"1142","SM-GE64J_S090_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"1143","SM-GE64J_S091_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1144","SM-GE64J_S092_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1145","SM-GE64J_S093_E1-50",24,33,2,24,33,2,24,31,2,24,31,2,24,31,2
"1146","SM-GE64J_S094_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1147","SM-GE64J_S095_E1-50",5,27,8,5,27,8,5,27,8,5,27,8,3,13,8
"1148","SM-GE64J_S096_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"1149","SM-GE64J_S097_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1150","SM-GE64J_S098_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1151","SM-GE64J_S099_E1-50",17,1,5,17,1,5,17,1,5,16,1,5,16,1,5
"1152","SM-GE64J_S100_E1-50",13,7,3,13,7,3,13,7,3,13,7,3,11,7,3
"1153","SM-GE64J_S101_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1154","SM-GE64J_S102_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1155","SM-GE64J_S103_E1-50",10,12,1,8,12,1,8,12,1,8,12,1,8,12,1
"1156","SM-GE64J_S104_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1157","SM-GE64J_S105_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1158","SM-GE64J_S106_E1-50",33,9,18,33,9,18,33,9,18,33,9,18,18,4,9
"1159","SM-GE64J_S107_E1-50",15,7,3,15,7,3,15,7,3,15,7,3,11,7,3
"1160","SM-GE64J_S108_E1-50",13,24,8,13,24,8,13,7,8,13,7,8,11,7,8
"1161","SM-GE64J_S109_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"1162","SM-GE64J_S110_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1163","SM-GE64J_S111_E1-50",33,9,18,33,9,18,33,9,18,33,9,18,18,4,9
"1164","SM-GE64J_S112_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1165","SM-GE64J_S113_E1-50",10,10,1,8,10,1,8,7,1,8,7,1,8,7,1
"1166","SM-GE64J_S114_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"1167","SM-GE64J_S115_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1168","SM-GE64J_S116_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1169","SM-GE64J_S117_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"1170","SM-GE64J_S118_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1171","SM-GE64J_S119_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1172","SM-GE64J_S120_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1173","SM-GE64J_S121_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"1174","SM-GE64J_S122_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1175","SM-GE64J_S123_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"1176","SM-GE64J_S124_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1177","SM-GE64J_S125_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1178","SM-GE64J_S126_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1179","SM-GE64J_S127_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1180","SM-GE64J_S128_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1181","SM-GE64J_S129_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1182","SM-GE64J_S131_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1183","SM-GE64J_S132_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1184","SM-GE64J_S133_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1185","SM-GE64J_S134_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1186","SM-GE64J_S135_E1-50",10,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1187","SM-GE64J_S136_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1188","SM-GE64J_S137_E1-50",16,3,5,16,3,5,16,3,5,16,3,5,16,3,5
"1189","SM-GE64J_S138_E1-50",17,15,5,17,15,5,17,15,5,16,15,5,16,3,5
"1190","SM-GE64J_S139_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1191","SM-GE64J_S140_E1-50",17,15,5,17,15,5,17,15,5,16,15,5,16,3,5
"1192","SM-GE64J_S141_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"1193","SM-GE64J_S142_E1-50",23,9,10,23,9,10,23,9,10,23,9,10,23,4,10
"1194","SM-GE64J_S143_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1195","SM-GE64J_S144_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"1196","SM-GE64J_S145_E1-50",27,26,8,27,26,8,27,26,8,27,26,8,3,13,8
"1197","SM-GE64J_S146_E1-50",13,24,8,13,24,8,13,7,8,13,7,8,11,7,8
"1198","SM-GE64J_S147_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1199","SM-GE64J_S148_E1-50",23,9,10,23,9,10,23,9,10,23,9,10,23,4,10
"1200","SM-GE64J_S149_E1-50",12,24,8,12,24,8,11,7,8,11,7,8,11,7,8
"1201","SM-GE64J_S150_E1-50",13,26,8,13,26,8,13,26,8,13,26,8,11,13,8
"1202","SM-GE64J_S151_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1203","SM-GE64J_S152_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1204","SM-GE64J_S161_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"1205","SM-GE64J_S162_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1206","SM-GE64J_S163_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1207","SM-GE64J_S164_E1-50",23,9,10,23,9,10,23,9,10,23,9,10,23,4,10
"1208","SM-GE64J_S165_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1209","SM-GE64J_S166_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1210","SM-GE64J_S167_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1211","SM-GE64J_S168_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"1212","SM-GE64J_S169_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"1213","SM-GE64J_S170_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1214","SM-GE64J_S171_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"1215","SM-GE64J_S172_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"1216","SM-GE64J_S173_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1217","SM-GE64J_S174_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"1218","SM-GE64J_S175_E1-50",11,7,3,11,7,3,11,7,3,11,7,3,11,7,3
"1219","SM-GE64J_S176_E1-50",10,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1220","SM-GE64J_S178_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1221","SM-GE64J_S181_E1-50",37,18,7,37,18,7,37,18,7,36,11,7,36,11,7
"1222","SM-GE64J_S182_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1223","SM-GE64J_S183_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1224","SM-GE64J_S184_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1225","SM-GE64J_S185_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1226","SM-GE64J_S186_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1227","SM-GE64J_S187_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"1228","SM-GE64J_S188_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1229","SM-GE64J_S189_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1230","SM-GE64J_S190_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1231","SM-GE64J_S191_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"1232","SM-GE64J_S192_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1233","SM-GE64K_S001_E1-50",31,24,1,31,24,1,31,7,1,31,7,1,31,7,1
"1234","SM-GE64K_S002_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1235","SM-GE64K_S003_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1236","SM-GE64K_S004_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1237","SM-GE64K_S005_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1238","SM-GE64K_S006_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1239","SM-GE64K_S007_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1240","SM-GE64K_S008_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1241","SM-GE64K_S009_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1242","SM-GE64K_S010_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"1243","SM-GE64K_S011_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1244","SM-GE64K_S012_E1-50",33,9,18,33,9,18,33,9,18,33,9,18,18,4,9
"1245","SM-GE64K_S013_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"1246","SM-GE64K_S014_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1247","SM-GE64K_S015_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1248","SM-GE64K_S016_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1249","SM-GE64K_S017_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"1250","SM-GE64K_S018_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1251","SM-GE64K_S019_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"1252","SM-GE64K_S020_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1253","SM-GE64K_S021_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"1254","SM-GE64K_S022_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"1255","SM-GE64K_S024_E1-50",33,2,18,33,2,18,33,2,18,33,2,18,18,2,9
"1256","SM-GE64K_S025_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1257","SM-GE64K_S026_E1-50",10,26,1,8,26,1,8,26,1,8,26,1,8,13,1
"1258","SM-GE64K_S027_E1-50",10,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1259","SM-GE64K_S028_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1260","SM-GE64K_S029_E1-50",27,26,8,27,26,8,27,26,8,27,26,8,3,13,8
"1261","SM-GE64K_S030_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1262","SM-GE64K_S031_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1263","SM-GE64K_S032_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1264","SM-GE64K_S033_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1265","SM-GE64K_S034_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1266","SM-GE64K_S035_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1267","SM-GE64K_S036_E1-50",10,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1268","SM-GE64K_S037_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1269","SM-GE64K_S038_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1270","SM-GE64K_S039_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1271","SM-GE64K_S040_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1272","SM-GE64K_S041_E1-50",15,10,1,15,10,1,15,7,1,15,7,1,11,7,1
"1273","SM-GE64K_S042_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1274","SM-GE64K_S043_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"1275","SM-GE64K_S044_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1276","SM-GE64K_S045_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"1277","SM-GE64K_S046_E1-50",10,24,3,8,24,3,8,7,3,8,7,3,8,7,3
"1278","SM-GE64K_S047_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1279","SM-GE64K_S048_E1-50",11,7,17,11,7,17,11,7,17,11,7,17,11,7,17
"1280","SM-GE64K_S049_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1281","SM-GE64K_S050_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1282","SM-GE64K_S051_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"1283","SM-GE64K_S052_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1284","SM-GE64K_S053_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1285","SM-GE64K_S054_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1286","SM-GE64K_S055_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1287","SM-GE64K_S056_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1288","SM-GE64K_S057_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"1289","SM-GE64K_S058_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1290","SM-GE64K_S059_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"1291","SM-GE64K_S060_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1292","SM-GE64K_S061_E1-50",23,9,10,23,9,10,23,9,10,23,9,10,23,4,10
"1293","SM-GE64K_S062_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"1294","SM-GE64K_S063_E1-50",18,4,9,18,4,9,18,4,9,18,4,9,18,4,9
"1295","SM-GE64K_S064_E1-50",33,2,18,33,2,18,33,2,18,33,2,18,18,2,9
"1296","SM-GE64K_S073_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"1297","SM-GE64K_S074_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1298","SM-GE64K_S075_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1299","SM-GE64K_S076_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"1300","SM-GE64K_S077_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1301","SM-GE64K_S078_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"1302","SM-GE64K_S079_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"1303","SM-GE64K_S080_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"1304","SM-GE64K_S081_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"1305","SM-GE64K_S082_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"1306","SM-GE64K_S083_E1-50",1,27,4,1,27,4,1,27,4,1,27,4,1,13,4
"1307","SM-GE64K_S084_E1-50",2,22,4,2,22,4,2,22,4,1,22,4,1,22,4
"1308","SM-GE64K_S085_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"1309","SM-GE64K_S087_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"1310","SM-GE64K_S088_E1-50",7,33,2,7,33,2,6,31,2,6,31,2,6,31,2
"1311","SM-GE64K_S089_E1-50",6,19,2,6,19,2,6,19,2,6,19,2,6,19,2
"1312","SM-GE64K_S090_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1313","SM-GE64K_S092_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"1314","SM-GE64K_S094_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"1315","SM-GE64K_S095_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"1316","SM-GE64K_S096_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"1317","SM-GE64K_S097_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"1318","SM-GE64K_S098_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"1319","SM-GE64K_S099_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"1320","SM-GE64K_S100_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"1321","SM-GE64K_S101_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"1322","SM-GE64K_S102_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"1323","SM-GE64K_S103_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"1324","SM-GE64K_S104_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"1325","SM-GE64K_S106_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"1326","SM-GE64K_S107_E1-50",40,12,6,40,12,6,40,12,6,38,12,6,38,12,6
"1327","SM-GE64K_S108_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1328","SM-GE64K_S109_E1-50",21,1,13,21,1,13,21,1,13,20,1,11,20,1,11
"1329","SM-GE64K_S110_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"1330","SM-GE64K_S111_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"1331","SM-GE64K_S112_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"1332","SM-GE64K_S113_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1333","SM-GE64K_S114_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1334","SM-GE64K_S116_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1335","SM-GE64K_S118_E1-50",9,24,1,9,24,1,9,7,1,8,7,1,8,7,1
"1336","SM-GE64K_S119_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1337","SM-GE64K_S120_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1338","SM-GE64K_S121_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1339","SM-GE64K_S122_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1340","SM-GE64K_S123_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1341","SM-GE64K_S124_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"1342","SM-GE64K_S125_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1343","SM-GE64K_S126_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1344","SM-GE64K_S127_E1-50",11,24,3,11,24,3,11,7,3,11,7,3,11,7,3
"1345","SM-GE64K_S128_E1-50",10,26,1,8,26,1,8,26,1,8,26,1,8,13,1
"1346","SM-GE64K_S129_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1347","SM-GE64K_S130_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1348","SM-GE64K_S132_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1349","SM-GE64K_S133_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"1350","SM-GE64K_S135_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1351","SM-GE64K_S136_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1352","SM-GE64K_S137_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1353","SM-GE64K_S138_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"1354","SM-GE64K_S139_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1355","SM-GE64K_S140_E1-50",37,12,17,37,12,17,37,12,17,36,12,17,36,12,17
"1356","SM-GE64K_S141_E1-50",10,24,1,8,24,1,8,7,1,8,7,1,8,7,1
"1357","SM-GE64K_S142_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1358","SM-GE64K_S144_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1359","SM-GE64K_S145_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1360","SM-GE64K_S146_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"1361","SM-GE64K_S147_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1362","SM-GE64K_S148_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"1363","SM-GE64K_S149_E1-50",37,21,17,37,21,17,37,21,17,36,21,17,36,21,17
"1364","SM-GE64K_S150_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"1365","SM-GE64K_S151_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1366","SM-GE64K_S152_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"1367","SM-GE64K_S153_E1-50",11,21,3,11,21,3,11,21,3,11,21,3,11,21,3
"1368","SM-GE64K_S154_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"1369","SM-GE64K_S155_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"1370","SM-GE64K_S156_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"1371","SM-GE64K_S157_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1372","SM-GE64K_S158_E1-50",14,7,17,14,7,17,14,7,17,14,7,17,14,7,17
"1373","SM-GE64K_S159_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"1374","SM-GE64K_S160_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"1375","SM-GE64K_S161_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"1376","SM-GE64K_S164_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"1377","SM-GE64K_S165_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"1378","SM-GE64K_S166_E1-50",4,27,8,4,27,8,4,27,8,4,27,8,4,13,8
"1379","SM-GE64K_S168_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"1380","SM-GE64K_S177_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"1381","SM-GE64K_S178_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"1382","SM-GE64K_S179_E1-50",25,13,8,25,13,8,25,13,8,25,13,8,3,13,8
"1383","SM-GE64K_S180_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"1384","SM-GE64K_S181_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"1385","SM-GE64K_S182_E1-50",1,22,2,1,22,2,1,22,2,1,22,2,1,22,2
"1386","SM-GE64K_S184_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"1387","SM-GE64K_S185_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"1388","SM-GE64K_S186_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"1389","SM-GE64K_S188_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"1390","SM-GE64K_S189_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"1391","SM-GE64K_S190_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"1392","SM-GE64K_S191_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"1393","SM-GE64K_S192_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
