cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
4771,27,29,19,27,29,19,27,29,19,27,29,19,4,25,10
4772,28,27,18,28,27,18,28,27,18,28,27,18,4,25,10
4773,3,29,19,3,29,19,3,29,19,3,29,19,3,25,10
4774,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
4775,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
4776,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
4777,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
4778,28,26,18,28,26,18,28,26,18,28,26,18,4,25,10
4779,29,26,18,29,26,18,29,26,18,29,26,18,4,25,10
4780,27,29,19,27,29,19,27,29,19,27,29,19,4,25,10
4781,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
4782,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
4783,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
4784,28,26,18,28,26,18,28,26,18,28,26,18,4,25,10
4785,3,29,19,3,29,19,3,29,19,3,29,19,3,25,10
4786,27,25,19,27,25,19,27,25,19,27,25,19,4,25,10
4787,3,29,19,3,29,19,3,29,19,3,29,19,3,25,10
4788,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
4789,28,26,18,28,26,18,28,26,18,28,26,18,4,25,10
4790,29,26,18,29,26,18,29,26,18,29,26,18,4,25,10
4791,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
4792,28,27,19,28,27,19,28,27,19,28,27,19,4,25,10
5005,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
5006,27,25,19,27,25,19,27,25,19,27,25,19,4,25,10
5007,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
5008,27,29,19,27,29,19,27,29,19,27,29,19,4,25,10
5009,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
5010,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
5011,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
5012,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
5013,3,14,19,3,14,19,3,14,19,3,14,19,3,14,10
5014,27,25,19,27,25,19,27,25,19,27,25,19,4,25,10
5015,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
5016,27,27,19,27,27,19,27,27,19,27,27,19,4,25,10
5017,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
5018,27,25,19,27,25,19,27,25,19,27,25,19,4,25,10
5019,27,27,19,27,27,19,27,27,19,27,27,19,4,25,10
5020,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
5021,4,29,1,4,29,1,4,29,1,4,29,1,4,25,1
5022,29,27,19,29,27,19,29,27,19,29,27,19,4,25,10
5023,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
5024,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
5025,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
5026,28,27,18,28,27,18,28,27,18,28,27,18,4,25,10
5027,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
5028,28,26,18,28,26,18,28,26,18,28,26,18,4,25,10
5029,28,30,18,28,30,18,28,30,18,28,30,18,4,25,10
5030,4,29,19,4,29,19,4,29,19,4,29,19,4,25,10
5031,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
4941,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4942,14,42,6,14,42,6,14,42,6,14,42,6,14,42,6
4943,14,43,11,14,43,6,14,42,6,14,42,6,14,42,6
4944,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4945,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
4946,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4947,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4948,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
4949,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4950,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
4951,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4952,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4953,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4954,14,43,11,14,43,6,14,42,6,14,42,6,14,42,6
4955,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4956,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4957,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4958,14,43,11,14,43,6,14,42,6,14,42,6,14,42,6
4959,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4960,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4961,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4962,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4963,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4964,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4965,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4966,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4967,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4968,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4969,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4970,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4971,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4972,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4973,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4974,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4975,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4976,20,28,5,20,28,5,20,28,5,20,28,5,19,28,5
4977,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4978,14,43,11,14,43,6,14,42,6,14,42,6,14,42,6
4979,14,45,11,14,43,6,14,42,6,14,42,6,14,42,6
4980,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4981,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4982,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4983,14,42,11,14,42,6,14,42,6,14,42,6,14,42,6
4984,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4985,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4986,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
4987,14,43,11,14,43,6,14,42,6,14,42,6,14,42,6
4988,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4989,14,43,11,14,43,6,14,42,6,14,42,6,14,42,6
4990,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4991,14,43,11,14,43,6,14,42,6,14,42,6,14,42,6
4992,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4993,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4994,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
4995,34,41,21,34,41,21,34,41,21,34,41,21,34,41,21
4996,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4997,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
4998,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
4999,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
5000,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
5001,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
5002,36,43,11,36,43,6,36,42,6,36,42,6,14,42,6
5003,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
5004,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
5961,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
5962,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
5963,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
5964,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
5965,33,41,26,33,41,26,33,41,26,33,41,26,30,41,13
5966,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
5967,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
5968,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
5969,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
5970,37,32,9,37,32,9,37,32,9,37,32,9,37,32,9
5971,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
5972,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
5973,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
5974,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
5975,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
5976,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
5977,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
5978,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
5979,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
5980,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
5981,38,33,17,38,33,17,38,33,17,38,33,17,38,33,17
5982,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
5983,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
5984,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
5985,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
5986,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
5987,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
5988,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
5989,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
5990,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
5991,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
5992,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
5993,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
5994,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
5995,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
5996,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
5997,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
5998,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
5999,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6000,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6001,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6002,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6003,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6004,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6005,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6006,40,1,21,40,1,21,40,1,21,40,1,21,40,1,21
6007,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6008,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
6009,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6010,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6011,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6012,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6013,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6014,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6015,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
6016,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6017,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6018,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6019,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6020,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6021,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6022,14,42,6,14,42,6,14,42,6,14,42,6,14,42,6
6023,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
6024,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6025,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6026,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6027,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6028,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
6029,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6030,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
6031,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6032,37,23,28,37,23,28,37,23,28,37,23,28,37,23,28
6033,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6034,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6035,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6036,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6037,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6038,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6039,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6040,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6041,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6042,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6043,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6044,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6045,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
6046,14,42,11,14,42,6,14,42,6,14,42,6,14,42,6
6047,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6048,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6049,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6050,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6051,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6052,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6053,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6054,34,41,21,34,41,21,34,41,21,34,41,21,34,41,21
6055,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6056,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6057,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6058,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6059,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6060,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6061,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6062,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6063,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
6064,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6065,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6066,40,38,17,40,38,17,40,38,17,40,38,17,40,38,17
6067,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
6068,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6069,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6070,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6071,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6072,14,42,11,14,42,6,14,42,6,14,42,6,14,42,6
6073,38,33,9,38,33,9,38,33,9,38,33,9,38,33,9
6074,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6075,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6076,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6077,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6078,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6079,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6080,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6081,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6082,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6083,14,42,11,14,42,6,14,42,6,14,42,6,14,42,6
6084,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6085,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6086,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
6087,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6088,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6089,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6090,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6091,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6092,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6093,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6094,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6095,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6096,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
6097,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6098,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
6099,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6100,14,42,6,14,42,6,14,42,6,14,42,6,14,42,6
6101,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6102,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6103,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6104,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6105,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6106,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
6107,34,42,11,34,42,6,34,42,6,34,42,6,34,42,6
6108,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6109,34,41,21,34,41,21,34,41,21,34,41,21,34,41,21
6110,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
6111,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6112,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6113,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6114,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6115,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
6116,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6117,36,34,21,36,34,21,36,34,21,36,34,21,14,34,21
6118,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6119,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6120,37,32,9,37,32,9,37,32,9,37,32,9,37,32,9
6121,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
6122,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6123,42,40,16,42,40,16,42,40,16,31,31,12,31,31,12
6124,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6125,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6126,41,31,17,41,31,17,41,31,17,41,31,17,41,31,17
6127,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6128,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6129,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6130,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6131,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
6132,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
6133,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6134,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6135,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6136,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6137,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6138,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6139,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6140,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6141,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
6142,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6143,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6144,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
6145,33,41,21,33,41,21,33,41,21,33,41,21,30,41,21
6146,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6147,38,32,29,38,32,29,38,32,29,38,32,9,38,32,9
6148,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6149,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6150,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6151,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6152,34,41,21,34,41,21,34,41,21,34,41,21,34,41,21
6153,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6154,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6155,34,41,21,34,41,21,34,41,21,34,41,21,34,41,21
6156,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6157,14,43,11,14,43,6,14,42,6,14,42,6,14,42,6
6158,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6159,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6160,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6161,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6162,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6163,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6164,38,23,9,38,23,9,38,23,9,38,23,9,38,23,9
6165,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6166,40,33,17,40,33,17,40,33,17,40,33,17,40,33,17
6167,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6168,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6169,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6170,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6171,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6172,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6173,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6174,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6175,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
6176,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6177,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6178,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6179,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6180,41,37,29,41,37,29,41,32,29,41,32,9,41,32,9
6181,40,33,9,40,33,9,40,33,9,40,33,9,40,33,9
6182,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6183,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6184,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6185,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6186,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6187,33,41,21,33,41,21,33,41,21,33,41,21,30,41,21
6188,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6189,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6190,33,41,21,33,41,21,33,41,21,33,41,21,30,41,21
6191,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6192,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6193,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
6194,40,1,21,40,1,21,40,1,21,40,1,21,40,1,21
6195,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6196,40,38,17,40,38,17,40,38,17,40,38,17,40,38,17
6197,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6198,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6199,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6200,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6201,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6202,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6203,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6204,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6205,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6206,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6207,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6208,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
6209,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6210,30,41,21,30,41,21,30,41,21,30,41,21,30,41,21
6211,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6212,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6213,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6214,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6215,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6216,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6217,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6218,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6219,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6220,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6221,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6222,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6223,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6224,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6225,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6226,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
6227,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6228,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6229,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6230,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6231,42,40,16,42,40,16,42,40,16,31,31,12,31,31,12
6232,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6233,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
6234,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
6235,38,33,17,38,33,17,38,33,17,38,33,17,38,33,17
6236,39,23,28,39,23,28,39,23,28,39,23,28,39,23,28
6237,42,31,16,42,31,16,42,31,16,31,31,12,31,31,12
6238,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6239,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6240,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6241,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6242,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6243,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
6244,30,41,26,30,41,26,30,41,26,30,41,26,30,41,13
6245,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6246,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
6247,37,33,9,37,33,9,37,33,9,37,33,9,37,33,9
6248,14,45,6,14,43,6,14,42,6,14,42,6,14,42,6
6249,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6250,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6251,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6252,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
6253,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
6254,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6255,42,36,16,42,36,16,42,36,16,31,31,12,31,31,12
6256,40,38,17,40,38,17,40,38,17,40,38,17,40,38,17
6257,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6258,38,37,29,38,37,29,38,32,29,38,32,9,38,32,9
6259,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
6260,40,38,17,40,38,17,40,38,17,40,38,17,40,38,17
6261,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6262,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6263,31,40,16,31,40,16,31,40,16,31,31,12,31,31,12
6264,34,34,21,34,34,21,34,34,21,34,34,21,34,34,21
6265,14,44,6,14,43,6,14,42,6,14,42,6,14,42,6
6266,14,42,11,14,42,6,14,42,6,14,42,6,14,42,6
6267,38,32,9,38,32,9,38,32,9,38,32,9,38,32,9
