"","k_10","k_15","k_20","k_25","k_30","k_35","k_40","k_45","k_50","k_55","k_60","k_65","k_70","k_75","k_80","k_85","k_90","k_95","k_100","k_105","k_110","k_115","k_120","k_125","k_130","k_135","k_140","k_145","k_150","cells"
"13369",30,29,3,23,33,12,1,19,6,3,2,8,11,5,10,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell145839"
"13370",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_D1_cell145854"
"13371",36,19,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_D1_cell145943"
"13372",44,38,6,22,11,32,18,32,25,13,17,26,23,11,22,25,7,15,11,12,3,2,3,1,2,3,3,2,1,"Evan_MC_D1_cell146024"
"13373",10,3,39,34,25,10,7,3,1,25,13,11,4,4,9,11,11,6,9,10,7,13,7,6,18,7,12,12,6,"Evan_MC_D1_cell146124"
"13374",30,29,3,23,33,12,1,19,6,3,2,8,11,5,10,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell146234"
"13375",19,10,9,29,18,38,11,24,17,15,30,17,15,22,25,16,14,1,21,22,4,27,20,20,6,13,25,20,22,"Evan_MC_D1_cell146366"
"13376",49,37,12,6,17,21,10,35,16,29,10,24,19,21,28,1,17,10,26,28,23,15,23,23,9,14,26,16,26,"Evan_MC_D1_cell146561"
"13377",11,42,2,12,4,1,33,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell146654"
"13378",14,21,13,23,38,26,6,8,32,3,28,7,9,3,10,3,27,26,12,23,28,17,25,24,3,2,2,11,23,"Evan_MC_D1_cell146709"
"13379",22,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_D1_cell146728"
"13380",55,44,22,20,2,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_D1_cell146780"
"13381",10,3,39,1,25,10,7,3,1,25,13,11,4,4,9,11,11,6,9,10,7,13,7,6,18,7,12,12,6,"Evan_MC_D1_cell146793"
"13382",17,13,41,26,35,37,30,11,34,19,22,31,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell146802"
"13383",16,15,24,7,16,13,29,27,12,7,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_D1_cell146832"
"13384",15,3,39,1,25,10,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell147027"
"13385",57,41,35,24,26,25,35,17,10,30,12,27,26,8,23,29,21,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_D1_cell147096"
"13386",59,37,12,6,16,21,29,27,12,29,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_D1_cell147184"
"13387",22,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_D1_cell147387"
"13388",54,51,31,12,4,16,33,15,8,31,23,16,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell147396"
"13389",62,40,21,10,8,8,13,22,23,27,9,10,14,10,3,8,8,21,2,18,19,16,27,27,26,26,4,3,21,"Evan_MC_D1_cell147436"
"13390",35,45,16,8,40,4,12,12,4,6,7,14,25,28,26,24,28,14,14,14,21,19,18,18,22,10,15,17,13,"Evan_MC_D1_cell147708"
"13391",1,29,3,34,10,3,1,10,6,25,13,8,11,5,8,27,26,9,9,10,7,13,7,21,18,22,12,11,4,"Evan_MC_D1_cell147861"
"13392",14,21,13,3,22,26,6,8,32,3,28,7,9,3,10,3,27,26,12,23,28,17,25,24,3,2,2,11,23,"Evan_MC_D1_cell147985"
"13393",3,4,10,1,39,9,20,3,9,10,5,15,4,4,9,11,11,6,4,8,7,7,7,21,12,22,9,12,23,"Evan_MC_D1_cell148081"
"13394",15,4,39,1,25,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell148088"
"13395",15,3,39,1,25,10,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell148124"
"13396",17,13,41,26,35,37,30,11,34,19,22,31,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell148131"
"13397",44,38,6,22,11,32,18,32,25,13,17,26,23,11,22,25,7,15,11,12,3,2,3,1,2,3,3,2,1,"Evan_MC_D1_cell148152"
"13398",61,52,20,26,21,34,25,11,20,19,24,3,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell148323"
"13399",47,20,32,32,6,7,10,35,16,28,32,30,27,9,5,1,16,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_D1_cell148358"
"13400",1,29,3,34,10,3,1,10,6,25,13,8,11,5,8,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell148508"
"13401",19,10,9,29,18,38,11,24,17,15,30,17,15,22,25,16,14,1,21,22,4,27,20,20,6,13,25,20,22,"Evan_MC_D1_cell148563"
"13402",57,41,35,24,26,25,35,17,10,30,12,27,26,8,23,29,21,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_D1_cell148595"
"13403",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_D1_cell149027"
"13404",25,32,15,14,23,19,8,30,11,12,11,4,8,12,1,28,9,8,7,9,6,20,19,19,23,18,20,21,16,"Evan_MC_D1_cell149154"
"13405",35,45,16,8,40,4,12,12,4,6,7,14,25,28,26,24,28,14,14,14,21,19,18,18,22,10,15,17,13,"Evan_MC_D1_cell149257"
"13406",49,18,32,32,17,7,10,35,16,29,32,23,22,9,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_D1_cell149329"
"13407",15,4,10,1,39,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell149352"
"13408",53,49,43,36,36,34,16,9,34,22,24,31,6,14,29,15,22,12,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell149398"
"13409",22,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_D1_cell149499"
"13410",57,41,18,24,3,27,35,17,10,30,12,27,13,8,23,29,21,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_D1_cell149515"
"13411",39,52,20,26,21,34,30,11,34,19,24,3,12,14,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell149546"
"13412",31,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,4,27,20,20,6,13,25,20,22,"Evan_MC_D1_cell149747"
"13413",8,29,38,4,39,3,1,19,9,25,13,8,11,5,8,27,26,9,9,10,7,13,7,21,18,22,12,11,4,"Evan_MC_D1_cell149880"
"13414",1,29,3,23,33,3,1,19,6,3,2,8,11,5,8,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell149964"
"13415",3,4,10,1,39,9,20,3,9,10,5,15,4,4,9,11,11,6,4,8,7,7,7,21,12,22,9,12,23,"Evan_MC_D1_cell150043"
"13416",24,47,4,21,32,30,17,18,26,24,26,25,3,13,21,17,13,16,18,15,16,10,8,11,15,20,7,7,12,"Evan_MC_D1_cell150138"
"13417",15,4,10,1,39,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell150169"
"13418",3,4,10,1,39,9,20,3,9,10,5,15,4,4,9,11,11,6,4,8,7,7,10,21,12,7,9,12,6,"Evan_MC_D1_cell150193"
"13419",34,22,18,24,3,27,23,1,15,30,12,20,13,25,20,23,21,27,15,3,11,11,16,10,19,25,21,23,17,"Evan_MC_D1_cell150194"
"13420",23,1,25,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_D1_cell150441"
"13421",15,4,10,1,39,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell150455"
"13422",8,3,38,4,39,12,20,19,9,25,13,15,11,5,9,27,26,9,6,17,12,7,10,21,18,22,9,11,23,"Evan_MC_D1_cell150515"
"13423",8,29,3,34,10,3,1,19,6,25,13,8,11,5,8,27,26,9,9,10,7,13,7,21,18,22,12,11,4,"Evan_MC_D1_cell150620"
"13424",23,1,25,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_D1_cell150731"
"13425",22,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_D1_cell151000"
"13426",15,4,39,1,25,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell151141"
"13427",6,17,45,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_D1_cell151255"
"13428",10,3,39,1,25,10,7,3,1,25,13,11,4,4,9,11,11,6,9,10,7,13,7,6,18,7,12,12,6,"Evan_MC_D1_cell151273"
"13429",35,45,16,8,40,4,12,12,4,6,7,14,25,28,26,24,28,14,14,14,21,19,18,18,22,10,15,17,13,"Evan_MC_D1_cell151383"
"13430",2,24,3,34,10,10,1,10,6,25,13,8,11,4,8,11,26,9,9,10,7,13,7,6,18,7,12,12,4,"Evan_MC_D1_cell151394"
"13431",7,48,30,40,19,1,32,26,13,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell151445"
"13432",38,36,29,19,20,15,19,25,21,32,20,9,17,29,32,31,23,24,27,21,24,24,21,2,14,11,16,18,15,"Evan_MC_D1_cell151469"
"13433",47,20,32,9,6,7,31,14,31,28,32,30,27,9,5,1,16,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_D1_cell151525"
"13434",1,29,3,34,10,3,1,10,6,25,13,8,11,5,8,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell151633"
"13435",50,54,11,2,8,8,13,22,23,27,9,10,14,10,3,8,8,21,2,18,19,16,27,27,26,26,4,3,21,"Evan_MC_D1_cell152632"
"13436",8,29,38,23,33,12,1,19,9,3,2,15,11,5,10,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell152662"
"13437",26,21,13,3,38,26,20,6,9,3,28,7,29,3,10,3,27,5,6,23,12,17,25,24,3,2,2,11,23,"Evan_MC_D1_cell152699"
"13438",35,45,16,8,40,4,12,12,4,6,7,14,25,28,26,24,28,14,14,14,21,19,18,18,22,10,15,17,13,"Evan_MC_D1_cell153045"
"13439",51,51,31,17,15,17,33,15,13,17,29,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell153216"
"13440",43,31,36,29,18,35,4,28,28,23,21,12,5,27,7,16,14,1,21,22,4,27,20,12,6,13,25,8,18,"Evan_MC_D1_cell153703"
"13441",30,5,38,23,33,12,1,19,9,3,2,15,11,5,10,27,27,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell153774"
"13442",58,23,34,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_D1_cell154201"
"13443",11,48,2,12,4,1,33,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell154388"
"13444",51,51,31,17,15,17,33,15,13,17,29,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell154389"
"13445",33,35,26,21,32,30,26,16,26,9,14,13,1,23,19,22,13,17,18,16,17,10,8,11,15,20,7,7,12,"Evan_MC_D1_cell154424"
"13446",14,21,13,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_D1_cell154429"
"13447",6,29,3,34,10,3,1,10,6,25,13,8,11,5,8,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell154571"
"13448",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_D1_cell154621"
"13449",39,52,20,37,21,34,25,11,20,19,24,3,6,14,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell154741"
"13450",3,4,10,1,39,9,7,3,1,10,5,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell154901"
"13451",52,30,29,19,20,15,19,25,21,32,20,9,17,29,32,31,23,24,27,21,24,24,21,2,14,11,16,18,15,"Evan_MC_D1_cell154902"
"13452",6,17,45,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_D1_cell154969"
"13453",35,45,16,8,40,4,12,12,4,6,7,14,25,28,26,24,28,14,14,14,21,19,18,18,22,10,15,17,13,"Evan_MC_D1_cell155134"
"13454",17,13,41,26,35,37,30,11,34,19,22,31,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell155138"
"13455",8,5,38,4,39,12,20,19,9,3,5,15,11,5,9,27,26,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_D1_cell155176"
"13456",54,51,31,12,4,1,33,15,8,31,23,16,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell155417"
"13457",36,19,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_D1_cell155556"
"13458",14,21,13,3,22,26,6,8,32,3,28,7,9,3,31,3,27,26,12,23,28,17,25,24,3,2,2,24,23,"Evan_MC_D1_cell155817"
"13459",15,4,10,1,39,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell156145"
"13460",23,26,45,31,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_D1_cell156299"
"13461",3,4,10,1,39,9,20,3,9,10,5,15,4,4,9,6,11,6,4,8,12,7,7,21,12,22,9,12,23,"Evan_MC_D1_cell157012"
"13462",26,29,13,23,38,12,1,19,6,3,2,15,11,5,10,27,27,9,6,10,12,7,10,21,18,22,2,11,23,"Evan_MC_D1_cell157077"
"13463",30,5,38,23,33,12,1,19,9,3,2,15,11,5,10,27,27,9,6,10,12,7,10,21,18,22,9,11,23,"Evan_MC_D1_cell157385"
"13464",21,13,43,36,35,37,30,34,34,19,22,31,12,26,18,9,22,30,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell157398"
"13465",22,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_D1_cell158035"
"13466",7,53,30,40,15,1,32,26,13,17,23,6,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell158403"
"13467",1,29,3,34,10,3,1,10,6,25,2,8,11,5,8,27,26,9,9,10,7,13,7,21,18,22,12,11,4,"Evan_MC_D1_cell158745"
"13468",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_D1_cell158768"
"13469",28,25,8,36,36,23,16,9,22,22,24,3,6,14,18,15,22,12,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell158771"
"13470",30,5,38,4,39,12,1,19,9,3,5,15,11,5,9,27,26,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_D1_cell159115"
"13471",10,3,38,1,25,10,7,3,1,10,5,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,12,12,6,"Evan_MC_D1_cell159166"
"13472",41,48,2,40,19,1,32,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell159271"
"13473",18,46,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_D1_cell159451"
"13474",45,39,28,39,14,11,36,4,28,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_D1_cell159508"
"13475",10,3,39,34,25,10,7,3,1,25,13,11,11,4,9,11,11,6,9,10,7,13,7,6,18,7,12,12,4,"Evan_MC_D1_cell159798"
"13476",30,5,3,23,33,12,1,19,9,3,2,8,11,5,10,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_D1_cell159836"
"13477",29,12,48,11,31,33,28,23,18,26,18,18,20,15,11,10,10,13,13,13,14,1,6,5,1,1,1,1,14,"Evan_MC_D1_cell159995"
"13478",15,4,39,1,25,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell160092"
"13479",26,21,13,3,38,26,20,6,9,3,28,7,29,3,10,3,27,5,6,23,12,17,25,24,3,2,2,11,23,"Evan_MC_D1_cell160179"
"13480",55,44,22,20,2,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_D1_cell160266"
"13481",26,21,13,3,38,26,6,8,32,3,28,7,9,3,10,3,27,9,6,23,12,17,25,24,3,2,2,11,23,"Evan_MC_D1_cell160290"
"13482",15,4,10,1,39,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell160882"
"13483",30,5,38,4,39,12,1,19,9,3,5,15,11,5,10,27,26,9,6,10,12,7,10,21,18,22,9,11,23,"Evan_MC_D1_cell161052"
"13484",26,21,10,3,38,12,20,6,9,3,5,15,29,5,10,6,27,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_D1_cell161083"
"13485",34,22,18,24,3,27,23,1,15,30,12,20,13,25,20,23,21,27,15,3,11,11,16,10,19,25,21,23,17,"Evan_MC_D1_cell161150"
"13486",47,20,32,9,6,7,31,14,31,28,32,30,27,9,5,1,16,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_D1_cell161177"
"13487",12,2,7,18,9,6,3,2,2,1,3,1,18,17,27,14,6,2,5,4,5,4,5,4,5,5,6,5,2,"Evan_MC_D1_cell161226"
"13488",17,13,41,26,35,37,30,11,34,19,22,31,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell161503"
"13489",10,3,39,34,25,10,7,3,1,25,13,11,4,4,9,11,11,6,9,10,7,13,7,6,18,7,12,12,6,"Evan_MC_D1_cell161615"
"13490",15,4,10,1,39,9,7,3,1,10,5,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell161619"
"13491",15,4,39,1,25,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell161716"
"13492",29,12,48,11,31,33,28,23,18,26,18,18,20,15,11,10,10,13,13,13,14,1,6,5,1,1,1,1,14,"Evan_MC_D1_cell161837"
"13493",45,39,28,39,14,11,36,4,14,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_D1_cell161925"
"13494",3,4,10,1,39,9,20,3,9,10,5,15,4,4,9,11,11,6,4,8,7,7,7,21,12,7,9,12,6,"Evan_MC_D1_cell162042"
"13495",15,4,10,1,39,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell162321"
"13496",24,47,4,13,32,30,17,18,26,24,26,25,3,13,21,17,13,16,18,15,16,10,8,11,15,20,7,7,12,"Evan_MC_D1_cell162425"
"13497",12,2,7,18,9,6,3,2,2,1,3,1,18,17,27,14,6,2,5,4,5,4,5,4,5,5,6,5,2,"Evan_MC_D1_cell162438"
"13498",32,27,14,9,27,20,31,14,31,28,27,30,27,1,5,1,16,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_D1_cell162462"
"13499",62,40,21,10,8,8,13,22,23,27,9,10,14,10,3,8,8,21,2,18,19,16,27,27,26,26,4,3,21,"Evan_MC_D1_cell162512"
"13500",49,37,12,6,16,21,29,27,16,29,10,24,19,21,17,1,24,10,25,27,23,15,23,23,9,14,13,13,24,"Evan_MC_D1_cell162607"
"13501",15,4,39,1,25,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell162812"
"13502",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_D1_cell162823"
"13503",10,3,39,1,25,10,7,3,1,10,13,11,4,4,9,11,11,6,9,10,7,13,7,6,12,7,12,12,6,"Evan_MC_D1_cell162884"
"13504",3,4,10,1,39,9,20,3,9,10,5,15,4,4,9,11,11,6,4,8,7,7,7,21,12,22,9,12,23,"Evan_MC_D1_cell163071"
"13505",34,22,18,24,3,27,23,1,15,30,12,20,13,25,20,23,21,27,15,3,11,11,16,10,19,25,21,23,17,"Evan_MC_D1_cell163138"
"13506",48,14,42,16,24,5,21,36,33,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_D1_cell163160"
"13507",9,23,34,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_D1_cell163273"
"13508",29,12,48,11,31,33,28,23,18,26,18,18,20,15,11,10,10,13,13,13,14,1,6,5,1,1,1,1,14,"Evan_MC_D1_cell163286"
"13509",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_D1_cell163457"
"13510",44,38,6,22,11,32,18,32,25,13,17,26,23,11,22,25,7,15,11,12,3,2,3,1,2,3,3,2,1,"Evan_MC_D1_cell163484"
"13511",22,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_D1_cell163546"
"13512",51,28,31,17,15,17,33,15,13,17,29,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell163697"
"13513",14,19,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_D1_cell163704"
"13514",3,4,10,1,39,9,7,3,9,10,5,15,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell163917"
"13515",45,39,28,39,14,11,36,4,14,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_D1_cell164170"
"13516",15,4,39,1,25,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell164188"
"13517",10,3,39,34,25,10,7,3,1,25,13,11,11,4,9,11,11,6,9,10,7,13,7,6,18,7,12,12,6,"Evan_MC_D1_cell164193"
"13518",58,43,5,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_D1_cell164325"
"13519",17,13,41,26,35,37,30,11,34,19,22,31,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell164339"
"13520",26,21,10,3,38,12,20,6,9,3,5,15,29,5,10,6,27,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_D1_cell164625"
"13521",34,22,18,24,3,27,23,1,15,30,12,20,13,25,20,23,21,27,15,3,11,11,16,10,19,25,21,23,17,"Evan_MC_D1_cell165015"
"13522",51,28,31,17,15,17,33,15,13,17,29,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell165162"
"13523",30,5,38,4,39,12,20,6,9,3,5,15,29,5,10,6,27,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_D1_cell165235"
"13524",39,52,20,26,21,34,25,11,34,19,24,3,12,14,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell165448"
"13525",42,47,4,13,32,14,17,18,26,24,26,25,3,13,21,17,13,16,18,15,16,10,8,11,15,20,7,7,12,"Evan_MC_D1_cell165507"
"13526",15,4,39,1,25,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_D1_cell165744"
"13527",45,39,28,39,14,11,36,4,14,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_D1_cell165807"
"13528",53,49,43,36,36,37,30,34,34,22,22,31,12,14,18,15,22,30,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_D1_cell165953"
"13529",54,51,31,17,15,16,33,15,13,31,23,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell165955"
"13530",44,38,6,22,11,32,18,32,25,13,17,26,23,11,22,25,7,15,11,12,3,2,3,1,2,3,3,2,1,"Evan_MC_D1_cell165997"
"13531",14,19,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_D1_cell166057"
"13532",3,8,10,4,39,9,20,3,9,10,5,15,4,4,9,6,11,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_D1_cell166199"
"13533",49,37,12,6,17,21,10,35,16,29,32,23,22,9,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_D1_cell166239"
"13534",5,16,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_D1_cell166271"
"13535",24,35,26,21,32,30,26,16,26,9,14,13,1,23,19,22,13,17,18,16,17,10,8,11,15,20,7,7,12,"Evan_MC_D1_cell166311"
"13536",7,48,30,40,19,1,32,26,13,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell166377"
"13537",19,10,9,29,18,35,11,24,17,23,21,17,15,22,25,16,14,1,21,22,4,27,20,12,6,13,25,8,18,"Evan_MC_D1_cell166390"
"13538",3,8,10,4,39,9,20,3,9,10,5,15,4,4,9,6,11,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_D1_cell166391"
"13539",22,10,9,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_D1_cell166474"
"13540",37,11,23,28,28,31,15,29,19,21,4,2,16,16,12,7,25,18,16,2,10,12,13,13,8,21,18,10,7,"Evan_MC_D1_cell166703"
"13541",7,53,30,40,15,1,32,26,13,17,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_D1_cell166738"
"13542",57,41,35,24,26,25,35,17,10,30,12,27,13,8,23,29,21,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_D1_cell166995"
"13543",8,3,38,4,39,10,20,3,9,10,13,15,4,4,9,6,11,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_D1_cell167057"
