"","Rsec","RsecT","cells"
"2187",10,10,"SM-GE64A_S037_E1-50"
"2188",12,12,"SM-GE64A_S038_E1-50"
"2189",-1,12,"SM-GE64A_S039_E1-50"
"2190",10,10,"SM-GE64A_S040_E1-50"
"2191",3,3,"SM-GE64A_S042_E1-50"
"2192",1,1,"SM-GE64A_S043_E1-50"
"2193",12,12,"SM-GE64A_S044_E1-50"
"2194",18,18,"SM-GE64A_S045_E1-50"
"2195",-1,13,"SM-GE64A_S046_E1-50"
"2196",12,12,"SM-GE64A_S047_E1-50"
"2197",1,1,"SM-GE64A_S048_E1-50"
"2198",-1,15,"SM-GE64A_S049_E1-50"
"2199",7,7,"SM-GE64A_S050_E1-50"
"2200",-1,3,"SM-GE64A_S051_E1-50"
"2201",-1,18,"SM-GE64A_S052_E1-50"
"2202",7,7,"SM-GE64A_S053_E1-50"
"2203",18,18,"SM-GE64A_S054_E1-50"
"2204",7,7,"SM-GE64A_S055_E1-50"
"2205",7,7,"SM-GE64A_S056_E1-50"
"2206",18,18,"SM-GE64A_S057_E1-50"
"2207",7,7,"SM-GE64A_S058_E1-50"
"2208",7,7,"SM-GE64A_S059_E1-50"
"2209",7,7,"SM-GE64A_S060_E1-50"
"2210",7,7,"SM-GE64A_S061_E1-50"
"2211",-1,12,"SM-GE64A_S062_E1-50"
"2212",18,18,"SM-GE64A_S063_E1-50"
"2213",7,7,"SM-GE64A_S064_E1-50"
"2214",7,7,"SM-GE64A_S073_E1-50"
"2215",7,7,"SM-GE64A_S074_E1-50"
"2216",7,7,"SM-GE64A_S075_E1-50"
"2217",7,7,"SM-GE64A_S076_E1-50"
"2218",7,7,"SM-GE64A_S078_E1-50"
"2219",7,7,"SM-GE64A_S079_E1-50"
"2220",18,18,"SM-GE64A_S080_E1-50"
"2221",18,18,"SM-GE64A_S081_E1-50"
"2222",12,12,"SM-GE64A_S082_E1-50"
"2223",7,7,"SM-GE64A_S083_E1-50"
"2224",-1,17,"SM-GE64A_S084_E1-50"
"2225",19,19,"SM-GE64A_S085_E1-50"
"2226",-1,19,"SM-GE64A_S086_E1-50"
"2227",7,7,"SM-GE64A_S087_E1-50"
"2228",18,18,"SM-GE64A_S088_E1-50"
"2229",-1,3,"SM-GE64A_S089_E1-50"
"2230",7,7,"SM-GE64A_S090_E1-50"
"2231",-1,9,"SM-GE64A_S091_E1-50"
"2232",-1,3,"SM-GE64A_S092_E1-50"
"2233",7,7,"SM-GE64A_S093_E1-50"
"2234",-1,7,"SM-GE64A_S094_E1-50"
"2235",1,1,"SM-GE64A_S095_E1-50"
"2236",-1,3,"SM-GE64A_S096_E1-50"
"2237",14,14,"SM-GE64A_S100_E1-50"
"2238",-1,14,"SM-GE64A_S101_E1-50"
"2239",2,2,"SM-GE64A_S102_E1-50"
"2240",-1,19,"SM-GE64A_S103_E1-50"
"2241",10,10,"SM-GE64A_S104_E1-50"
"2242",-1,12,"SM-GE64A_S105_E1-50"
"2243",-1,19,"SM-GE64A_S106_E1-50"
"2244",17,17,"SM-GE64A_S107_E1-50"
"2245",-1,19,"SM-GE64A_S109_E1-50"
"2246",2,2,"SM-GE64A_S110_E1-50"
"2247",17,17,"SM-GE64A_S111_E1-50"
"2248",-1,15,"SM-GE64A_S112_E1-50"
"2249",17,17,"SM-GE64A_S113_E1-50"
"2250",-1,3,"SM-GE64A_S115_E1-50"
"2251",14,14,"SM-GE64A_S116_E1-50"
"2252",-1,3,"SM-GE64A_S118_E1-50"
"2253",14,14,"SM-GE64A_S120_E1-50"
"2254",17,17,"SM-GE64A_S121_E1-50"
"2255",2,2,"SM-GE64A_S122_E1-50"
"2256",-1,3,"SM-GE64A_S123_E1-50"
"2257",-1,19,"SM-GE64A_S124_E1-50"
"2258",2,2,"SM-GE64A_S126_E1-50"
"2259",-1,12,"SM-GE64A_S127_E1-50"
"2260",-1,19,"SM-GE64A_S131_E1-50"
"2261",2,2,"SM-GE64A_S132_E1-50"
"2262",14,14,"SM-GE64A_S134_E1-50"
"2263",-1,14,"SM-GE64A_S135_E1-50"
"2264",19,19,"SM-GE64A_S136_E1-50"
"2265",18,18,"SM-GE64A_S137_E1-50"
"2266",3,3,"SM-GE64A_S138_E1-50"
"2267",-1,17,"SM-GE64A_S139_E1-50"
"2268",12,12,"SM-GE64A_S140_E1-50"
"2269",-1,15,"SM-GE64A_S141_E1-50"
"2270",-1,15,"SM-GE64A_S142_E1-50"
"2271",17,17,"SM-GE64A_S143_E1-50"
"2272",10,10,"SM-GE64A_S145_E1-50"
"2273",1,1,"SM-GE64A_S146_E1-50"
"2274",3,3,"SM-GE64A_S147_E1-50"
"2275",1,1,"SM-GE64A_S148_E1-50"
"2276",12,12,"SM-GE64A_S149_E1-50"
"2277",12,12,"SM-GE64A_S150_E1-50"
"2278",-1,17,"SM-GE64A_S151_E1-50"
"2279",13,13,"SM-GE64A_S152_E1-50"
"2280",12,12,"SM-GE64A_S153_E1-50"
"2281",1,1,"SM-GE64A_S155_E1-50"
"2282",1,1,"SM-GE64A_S156_E1-50"
"2283",1,1,"SM-GE64A_S157_E1-50"
"2284",3,3,"SM-GE64A_S158_E1-50"
"2285",-1,19,"SM-GE64A_S159_E1-50"
"2286",10,10,"SM-GE64A_S169_E1-50"
"2287",16,16,"SM-GE64A_S170_E1-50"
"2288",16,16,"SM-GE64A_S171_E1-50"
"2289",3,3,"SM-GE64A_S172_E1-50"
"2290",12,12,"SM-GE64A_S173_E1-50"
"2291",1,1,"SM-GE64A_S178_E1-50"
"2292",-1,10,"SM-GE64A_S179_E1-50"
"2293",16,16,"SM-GE64A_S180_E1-50"
"2294",1,1,"SM-GE64A_S182_E1-50"
"2295",16,16,"SM-GE64A_S183_E1-50"
"2296",-1,21,"SM-GE64A_S184_E1-50"
"2297",12,12,"SM-GE64A_S185_E1-50"
"2298",12,12,"SM-GE64A_S186_E1-50"
"2299",-1,13,"SM-GE64A_S187_E1-50"
"2300",13,13,"SM-GE64A_S188_E1-50"
"2301",10,10,"SM-GE64A_S189_E1-50"
"2302",7,7,"SM-GE64A_S190_E1-50"
"2303",18,18,"SM-GE64A_S191_E1-50"
"2304",18,18,"SM-GE64A_S192_E1-50"
"2305",14,14,"SM-GE64B_S001_E1-50"
"2306",-1,21,"SM-GE64B_S002_E1-50"
"2307",14,14,"SM-GE64B_S003_E1-50"
"2308",-1,14,"SM-GE64B_S004_E1-50"
"2309",14,14,"SM-GE64B_S005_E1-50"
"2310",-1,13,"SM-GE64B_S007_E1-50"
"2311",-1,16,"SM-GE64B_S008_E1-50"
"2312",14,14,"SM-GE64B_S010_E1-50"
"2313",14,14,"SM-GE64B_S011_E1-50"
"2314",10,10,"SM-GE64B_S012_E1-50"
"2315",-1,17,"SM-GE64B_S013_E1-50"
"2316",-1,3,"SM-GE64B_S014_E1-50"
"2317",17,17,"SM-GE64B_S015_E1-50"
"2318",2,2,"SM-GE64B_S016_E1-50"
"2319",-1,19,"SM-GE64B_S017_E1-50"
"2320",19,19,"SM-GE64B_S018_E1-50"
"2321",14,14,"SM-GE64B_S019_E1-50"
"2322",14,14,"SM-GE64B_S022_E1-50"
"2323",-1,17,"SM-GE64B_S023_E1-50"
"2324",14,14,"SM-GE64B_S024_E1-50"
"2325",10,10,"SM-GE64B_S025_E1-50"
"2326",14,14,"SM-GE64B_S026_E1-50"
"2327",19,19,"SM-GE64B_S027_E1-50"
"2328",-1,2,"SM-GE64B_S028_E1-50"
"2329",-1,15,"SM-GE64B_S029_E1-50"
"2330",-1,12,"SM-GE64B_S030_E1-50"
"2331",2,2,"SM-GE64B_S031_E1-50"
"2332",-1,19,"SM-GE64B_S032_E1-50"
"2333",2,2,"SM-GE64B_S033_E1-50"
"2334",14,14,"SM-GE64B_S034_E1-50"
"2335",19,19,"SM-GE64B_S035_E1-50"
"2336",21,21,"SM-GE64B_S036_E1-50"
"2337",-1,2,"SM-GE64B_S037_E1-50"
"2338",-1,19,"SM-GE64B_S038_E1-50"
"2339",3,3,"SM-GE64B_S039_E1-50"
"2340",-1,21,"SM-GE64B_S040_E1-50"
"2341",7,7,"SM-GE64B_S041_E1-50"
"2342",-1,17,"SM-GE64B_S042_E1-50"
"2343",18,18,"SM-GE64B_S043_E1-50"
"2344",-1,13,"SM-GE64B_S045_E1-50"
"2345",13,13,"SM-GE64B_S046_E1-50"
"2346",-1,12,"SM-GE64B_S047_E1-50"
"2347",1,1,"SM-GE64B_S048_E1-50"
"2348",13,13,"SM-GE64B_S049_E1-50"
"2349",3,3,"SM-GE64B_S050_E1-50"
"2350",-1,1,"SM-GE64B_S051_E1-50"
"2351",-1,3,"SM-GE64B_S052_E1-50"
"2352",-1,1,"SM-GE64B_S053_E1-50"
"2353",-1,12,"SM-GE64B_S054_E1-50"
"2354",12,12,"SM-GE64B_S055_E1-50"
"2355",-1,16,"SM-GE64B_S056_E1-50"
"2356",-1,15,"SM-GE64B_S057_E1-50"
"2357",1,1,"SM-GE64B_S058_E1-50"
"2358",1,1,"SM-GE64B_S059_E1-50"
"2359",12,12,"SM-GE64B_S060_E1-50"
"2360",3,3,"SM-GE64B_S061_E1-50"
"2361",3,3,"SM-GE64B_S062_E1-50"
"2362",3,3,"SM-GE64B_S063_E1-50"
"2363",3,3,"SM-GE64B_S064_E1-50"
"2364",16,16,"SM-GE64B_S065_E1-50"
"2365",-1,16,"SM-GE64B_S066_E1-50"
"2366",16,16,"SM-GE64B_S067_E1-50"
"2367",-1,10,"SM-GE64B_S068_E1-50"
"2368",12,12,"SM-GE64B_S069_E1-50"
"2369",3,3,"SM-GE64B_S070_E1-50"
"2370",-1,10,"SM-GE64B_S071_E1-50"
"2371",13,13,"SM-GE64B_S072_E1-50"
"2372",-1,3,"SM-GE64B_S073_E1-50"
"2373",-1,8,"SM-GE64B_S074_E1-50"
"2374",10,10,"SM-GE64B_S075_E1-50"
"2375",1,1,"SM-GE64B_S077_E1-50"
"2376",-1,16,"SM-GE64B_S078_E1-50"
"2377",16,16,"SM-GE64B_S079_E1-50"
"2378",12,12,"SM-GE64B_S080_E1-50"
"2379",10,10,"SM-GE64B_S090_E1-50"
"2380",-1,16,"SM-GE64B_S091_E1-50"
"2381",7,7,"SM-GE64B_S092_E1-50"
"2382",-1,10,"SM-GE64B_S093_E1-50"
"2383",16,16,"SM-GE64B_S095_E1-50"
"2384",-1,12,"SM-GE64B_S096_E1-50"
"2385",-1,14,"SM-GE64B_S098_E1-50"
"2386",-1,14,"SM-GE64B_S099_E1-50"
"2387",17,17,"SM-GE64B_S100_E1-50"
"2388",-1,19,"SM-GE64B_S101_E1-50"
"2389",-1,19,"SM-GE64B_S102_E1-50"
"2390",19,19,"SM-GE64B_S103_E1-50"
"2391",-1,3,"SM-GE64B_S106_E1-50"
"2392",14,14,"SM-GE64B_S107_E1-50"
"2393",19,19,"SM-GE64B_S108_E1-50"
"2394",14,14,"SM-GE64B_S109_E1-50"
"2395",2,2,"SM-GE64B_S110_E1-50"
"2396",-1,17,"SM-GE64B_S112_E1-50"
"2397",-1,19,"SM-GE64B_S113_E1-50"
"2398",17,17,"SM-GE64B_S115_E1-50"
"2399",-1,19,"SM-GE64B_S116_E1-50"
"2400",17,17,"SM-GE64B_S117_E1-50"
"2401",-1,19,"SM-GE64B_S120_E1-50"
"2402",12,12,"SM-GE64B_S122_E1-50"
"2403",12,12,"SM-GE64B_S123_E1-50"
"2404",13,13,"SM-GE64B_S124_E1-50"
"2405",13,13,"SM-GE64B_S125_E1-50"
"2406",1,1,"SM-GE64B_S126_E1-50"
"2407",-1,15,"SM-GE64B_S127_E1-50"
"2408",-1,19,"SM-GE64B_S128_E1-50"
"2409",3,3,"SM-GE64B_S129_E1-50"
"2410",-1,10,"SM-GE64B_S130_E1-50"
"2411",3,3,"SM-GE64B_S131_E1-50"
"2412",13,13,"SM-GE64B_S132_E1-50"
"2413",13,13,"SM-GE64B_S133_E1-50"
"2414",12,12,"SM-GE64B_S134_E1-50"
"2415",13,13,"SM-GE64B_S135_E1-50"
"2416",3,3,"SM-GE64B_S136_E1-50"
"2417",10,10,"SM-GE64B_S137_E1-50"
"2418",21,21,"SM-GE64B_S138_E1-50"
"2419",10,10,"SM-GE64B_S139_E1-50"
"2420",-1,1,"SM-GE64B_S140_E1-50"
"2421",21,21,"SM-GE64B_S141_E1-50"
"2422",10,10,"SM-GE64B_S142_E1-50"
"2423",-1,2,"SM-GE64B_S143_E1-50"
"2424",10,10,"SM-GE64B_S145_E1-50"
"2425",-1,19,"SM-GE64B_S146_E1-50"
"2426",16,16,"SM-GE64B_S147_E1-50"
"2427",10,10,"SM-GE64B_S149_E1-50"
"2428",13,13,"SM-GE64B_S150_E1-50"
"2429",-1,21,"SM-GE64B_S151_E1-50"
"2430",-1,14,"SM-GE64B_S152_E1-50"
"2431",21,21,"SM-GE64B_S153_E1-50"
"2432",21,21,"SM-GE64B_S154_E1-50"
"2433",10,10,"SM-GE64B_S155_E1-50"
"2434",2,2,"SM-GE64B_S156_E1-50"
"2435",16,16,"SM-GE64B_S157_E1-50"
"2436",10,10,"SM-GE64B_S158_E1-50"
"2437",10,10,"SM-GE64B_S159_E1-50"
"2438",10,10,"SM-GE64B_S160_E1-50"
"2439",-1,21,"SM-GE64B_S161_E1-50"
"2440",-1,17,"SM-GE64B_S162_E1-50"
"2441",10,10,"SM-GE64B_S163_E1-50"
"2442",16,16,"SM-GE64B_S164_E1-50"
"2443",21,21,"SM-GE64B_S166_E1-50"
"2444",-1,17,"SM-GE64B_S167_E1-50"
"2445",-1,10,"SM-GE64B_S169_E1-50"
"2446",3,3,"SM-GE64B_S170_E1-50"
"2447",16,16,"SM-GE64B_S171_E1-50"
"2448",-1,3,"SM-GE64B_S172_E1-50"
"2449",10,10,"SM-GE64B_S173_E1-50"
"2450",10,10,"SM-GE64B_S174_E1-50"
"2451",-1,16,"SM-GE64B_S175_E1-50"
"2452",10,10,"SM-GE64B_S179_E1-50"
"2453",-1,17,"SM-GE64B_S180_E1-50"
"2454",18,18,"SM-GE64B_S181_E1-50"
"2455",16,16,"SM-GE64B_S182_E1-50"
"2456",-1,10,"SM-GE64B_S183_E1-50"
"2457",10,10,"SM-GE64B_S184_E1-50"
"2458",-1,1,"SM-GE64E_S010_E1-50"
"2459",2,2,"SM-GE64E_S011_E1-50"
"2460",-1,21,"SM-GE64E_S014_E1-50"
"2461",-1,19,"SM-GE64E_S015_E1-50"
"2462",-1,9,"SM-GE64E_S016_E1-50"
"2463",-1,9,"SM-GE64E_S017_E1-50"
"2464",-1,19,"SM-GE64E_S018_E1-50"
"2465",19,19,"SM-GE64E_S020_E1-50"
"2466",17,17,"SM-GE64E_S021_E1-50"
"2467",-1,1,"SM-GE64E_S022_E1-50"
"2468",-1,19,"SM-GE64E_S023_E1-50"
"2469",-1,19,"SM-GE64E_S024_E1-50"
"2470",19,19,"SM-GE64E_S025_E1-50"
"2471",-1,17,"SM-GE64E_S026_E1-50"
"2472",17,17,"SM-GE64E_S027_E1-50"
"2473",-1,19,"SM-GE64E_S029_E1-50"
"2474",-1,17,"SM-GE64E_S031_E1-50"
"2475",2,2,"SM-GE64E_S032_E1-50"
"2476",21,21,"SM-GE64E_S034_E1-50"
"2477",16,16,"SM-GE64E_S035_E1-50"
"2478",-1,17,"SM-GE64E_S036_E1-50"
"2479",-1,10,"SM-GE64E_S037_E1-50"
"2480",16,16,"SM-GE64E_S038_E1-50"
"2481",10,10,"SM-GE64E_S039_E1-50"
"2482",-1,19,"SM-GE64E_S040_E1-50"
"2483",16,16,"SM-GE64E_S041_E1-50"
"2484",2,2,"SM-GE64E_S042_E1-50"
"2485",10,10,"SM-GE64E_S043_E1-50"
"2486",10,10,"SM-GE64E_S044_E1-50"
"2487",-1,3,"SM-GE64E_S045_E1-50"
"2488",-1,19,"SM-GE64E_S046_E1-50"
"2489",16,16,"SM-GE64E_S047_E1-50"
"2490",16,16,"SM-GE64E_S048_E1-50"
"2491",16,16,"SM-GE64E_S049_E1-50"
"2492",-1,10,"SM-GE64E_S050_E1-50"
"2493",-1,17,"SM-GE64E_S051_E1-50"
"2494",10,10,"SM-GE64E_S053_E1-50"
"2495",-1,17,"SM-GE64E_S054_E1-50"
"2496",-1,10,"SM-GE64E_S055_E1-50"
"2497",-1,14,"SM-GE64E_S056_E1-50"
"2498",-1,12,"SM-GE64E_S057_E1-50"
"2499",16,16,"SM-GE64E_S058_E1-50"
"2500",16,16,"SM-GE64E_S059_E1-50"
"2501",10,10,"SM-GE64E_S060_E1-50"
"2502",-1,3,"SM-GE64E_S061_E1-50"
"2503",-1,10,"SM-GE64E_S062_E1-50"
"2504",16,16,"SM-GE64E_S063_E1-50"
"2505",18,18,"SM-GE64E_S064_E1-50"
"2506",3,3,"SM-GE64E_S065_E1-50"
"2507",16,16,"SM-GE64E_S066_E1-50"
"2508",-1,17,"SM-GE64E_S067_E1-50"
"2509",-1,17,"SM-GE64E_S068_E1-50"
"2510",12,12,"SM-GE64E_S069_E1-50"
"2511",-1,21,"SM-GE64E_S070_E1-50"
"2512",-1,17,"SM-GE64E_S071_E1-50"
"2513",7,7,"SM-GE64E_S073_E1-50"
"2514",7,7,"SM-GE64E_S074_E1-50"
"2515",12,12,"SM-GE64E_S075_E1-50"
"2516",16,16,"SM-GE64E_S076_E1-50"
"2517",16,16,"SM-GE64E_S077_E1-50"
"2518",18,18,"SM-GE64E_S078_E1-50"
"2519",16,16,"SM-GE64E_S079_E1-50"
"2520",10,10,"SM-GE64E_S080_E1-50"
"2521",10,10,"SM-GE64E_S081_E1-50"
"2522",-1,10,"SM-GE64E_S082_E1-50"
"2523",12,12,"SM-GE64E_S083_E1-50"
"2524",10,10,"SM-GE64E_S084_E1-50"
"2525",7,7,"SM-GE64E_S085_E1-50"
"2526",-1,10,"SM-GE64E_S086_E1-50"
"2527",-1,13,"SM-GE64E_S087_E1-50"
"2528",21,21,"SM-GE64E_S088_E1-50"
"2529",10,10,"SM-GE64E_S089_E1-50"
"2530",16,16,"SM-GE64E_S090_E1-50"
"2531",21,21,"SM-GE64E_S091_E1-50"
"2532",21,21,"SM-GE64E_S092_E1-50"
"2533",16,16,"SM-GE64E_S093_E1-50"
"2534",16,16,"SM-GE64E_S094_E1-50"
"2535",16,16,"SM-GE64E_S095_E1-50"
"2536",3,3,"SM-GE64E_S096_E1-50"
"2537",-1,17,"SM-GE64E_S097_E1-50"
"2538",18,18,"SM-GE64E_S098_E1-50"
"2539",-1,15,"SM-GE64E_S099_E1-50"
"2540",13,13,"SM-GE64E_S100_E1-50"
"2541",-1,3,"SM-GE64E_S101_E1-50"
"2542",-1,18,"SM-GE64E_S102_E1-50"
"2543",1,1,"SM-GE64E_S103_E1-50"
"2544",18,18,"SM-GE64E_S104_E1-50"
"2545",-1,17,"SM-GE64E_S105_E1-50"
"2546",17,17,"SM-GE64E_S106_E1-50"
"2547",18,18,"SM-GE64E_S107_E1-50"
"2548",7,7,"SM-GE64E_S108_E1-50"
"2549",1,1,"SM-GE64E_S109_E1-50"
"2550",7,7,"SM-GE64E_S111_E1-50"
"2551",-1,14,"SM-GE64E_S112_E1-50"
"2552",-1,9,"SM-GE64E_S113_E1-50"
"2553",12,12,"SM-GE64E_S114_E1-50"
"2554",1,1,"SM-GE64E_S115_E1-50"
"2555",-1,18,"SM-GE64E_S116_E1-50"
"2556",7,7,"SM-GE64E_S117_E1-50"
"2557",7,7,"SM-GE64E_S119_E1-50"
"2558",-1,7,"SM-GE64E_S120_E1-50"
"2559",7,7,"SM-GE64E_S129_E1-50"
"2560",-1,2,"SM-GE64E_S130_E1-50"
"2561",7,7,"SM-GE64E_S131_E1-50"
"2562",7,7,"SM-GE64E_S132_E1-50"
"2563",12,12,"SM-GE64E_S133_E1-50"
"2564",-1,12,"SM-GE64E_S134_E1-50"
"2565",18,18,"SM-GE64E_S135_E1-50"
"2566",18,18,"SM-GE64E_S136_E1-50"
"2567",14,14,"SM-GE64E_S137_E1-50"
"2568",-1,10,"SM-GE64E_S138_E1-50"
"2569",14,14,"SM-GE64E_S139_E1-50"
"2570",-1,21,"SM-GE64E_S140_E1-50"
"2571",-1,10,"SM-GE64E_S141_E1-50"
"2572",-1,19,"SM-GE64E_S142_E1-50"
"2573",-1,19,"SM-GE64E_S143_E1-50"
"2574",-1,9,"SM-GE64E_S144_E1-50"
"2575",-1,3,"SM-GE64E_S145_E1-50"
"2576",14,14,"SM-GE64E_S146_E1-50"
"2577",14,14,"SM-GE64E_S148_E1-50"
"2578",-1,19,"SM-GE64E_S149_E1-50"
"2579",-1,19,"SM-GE64E_S151_E1-50"
"2580",-1,19,"SM-GE64E_S152_E1-50"
"2581",9,9,"SM-GE64E_S153_E1-50"
"2582",-1,17,"SM-GE64E_S154_E1-50"
"2583",-1,2,"SM-GE64E_S155_E1-50"
"2584",19,19,"SM-GE64E_S156_E1-50"
"2585",-1,19,"SM-GE64E_S157_E1-50"
"2586",9,9,"SM-GE64E_S158_E1-50"
"2587",14,14,"SM-GE64E_S159_E1-50"
"2588",-1,19,"SM-GE64E_S160_E1-50"
"2589",1,1,"SM-GE64E_S161_E1-50"
"2590",-1,2,"SM-GE64E_S162_E1-50"
"2591",19,19,"SM-GE64E_S163_E1-50"
"2592",9,9,"SM-GE64E_S164_E1-50"
"2593",10,10,"SM-GE64E_S166_E1-50"
"2594",-1,14,"SM-GE64E_S168_E1-50"
"2595",-1,17,"SM-GE64E_S169_E1-50"
"2596",21,21,"SM-GE64E_S170_E1-50"
"2597",-1,10,"SM-GE64E_S171_E1-50"
"2598",-1,10,"SM-GE64E_S172_E1-50"
"2599",16,16,"SM-GE64E_S173_E1-50"
"2600",21,21,"SM-GE64E_S174_E1-50"
"2601",16,16,"SM-GE64E_S175_E1-50"
"2602",-1,13,"SM-GE64E_S176_E1-50"
"2603",-1,17,"SM-GE64E_S177_E1-50"
"2604",-1,14,"SM-GE64E_S178_E1-50"
"2605",19,19,"SM-GE64E_S179_E1-50"
"2606",21,21,"SM-GE64E_S180_E1-50"
"2607",16,16,"SM-GE64E_S181_E1-50"
"2608",16,16,"SM-GE64E_S182_E1-50"
"2609",21,21,"SM-GE64E_S184_E1-50"
"2610",21,21,"SM-GE64E_S185_E1-50"
"2611",-1,19,"SM-GE64E_S186_E1-50"
"2612",-1,9,"SM-GE64E_S188_E1-50"
"2613",21,21,"SM-GE64E_S189_E1-50"
"2614",-1,21,"SM-GE64E_S190_E1-50"
"2615",-1,19,"SM-GE64E_S191_E1-50"
"2616",-1,17,"SM-GE64F_S001_E1-50"
"2617",-1,17,"SM-GE64F_S002_E1-50"
"2618",18,18,"SM-GE64F_S003_E1-50"
"2619",-1,15,"SM-GE64F_S004_E1-50"
"2620",7,7,"SM-GE64F_S006_E1-50"
"2621",7,7,"SM-GE64F_S007_E1-50"
"2622",9,9,"SM-GE64F_S008_E1-50"
"2623",1,1,"SM-GE64F_S009_E1-50"
"2624",18,18,"SM-GE64F_S010_E1-50"
"2625",1,1,"SM-GE64F_S011_E1-50"
"2626",18,18,"SM-GE64F_S012_E1-50"
"2627",7,7,"SM-GE64F_S013_E1-50"
"2628",-1,3,"SM-GE64F_S014_E1-50"
"2629",12,12,"SM-GE64F_S015_E1-50"
"2630",1,1,"SM-GE64F_S016_E1-50"
"2631",18,18,"SM-GE64F_S017_E1-50"
"2632",7,7,"SM-GE64F_S018_E1-50"
"2633",-1,12,"SM-GE64F_S019_E1-50"
"2634",18,18,"SM-GE64F_S020_E1-50"
"2635",-1,17,"SM-GE64F_S021_E1-50"
"2636",1,1,"SM-GE64F_S022_E1-50"
"2637",1,1,"SM-GE64F_S023_E1-50"
"2638",-1,12,"SM-GE64F_S024_E1-50"
"2639",19,19,"SM-GE64F_S025_E1-50"
"2640",-1,21,"SM-GE64F_S026_E1-50"
"2641",-1,17,"SM-GE64F_S029_E1-50"
"2642",19,19,"SM-GE64F_S030_E1-50"
"2643",-1,19,"SM-GE64F_S031_E1-50"
"2644",17,17,"SM-GE64F_S032_E1-50"
"2645",-1,19,"SM-GE64F_S041_E1-50"
"2646",14,14,"SM-GE64F_S042_E1-50"
"2647",2,2,"SM-GE64F_S043_E1-50"
"2648",14,14,"SM-GE64F_S044_E1-50"
"2649",-1,9,"SM-GE64F_S046_E1-50"
"2650",14,14,"SM-GE64F_S047_E1-50"
"2651",-1,21,"SM-GE64F_S048_E1-50"
"2652",2,2,"SM-GE64F_S049_E1-50"
"2653",19,19,"SM-GE64F_S050_E1-50"
"2654",14,14,"SM-GE64F_S051_E1-50"
"2655",-1,15,"SM-GE64F_S052_E1-50"
"2656",2,2,"SM-GE64F_S053_E1-50"
"2657",19,19,"SM-GE64F_S054_E1-50"
"2658",-1,21,"SM-GE64F_S055_E1-50"
"2659",-1,16,"SM-GE64F_S056_E1-50"
"2660",-1,19,"SM-GE64F_S057_E1-50"
"2661",-1,21,"SM-GE64F_S058_E1-50"
"2662",13,13,"SM-GE64F_S059_E1-50"
"2663",-1,17,"SM-GE64F_S060_E1-50"
"2664",14,14,"SM-GE64F_S061_E1-50"
"2665",-1,19,"SM-GE64F_S062_E1-50"
"2666",-1,19,"SM-GE64F_S063_E1-50"
"2667",-1,12,"SM-GE64F_S064_E1-50"
"2668",10,10,"SM-GE64F_S065_E1-50"
"2669",-1,21,"SM-GE64F_S066_E1-50"
"2670",10,10,"SM-GE64F_S067_E1-50"
"2671",16,16,"SM-GE64F_S068_E1-50"
"2672",10,10,"SM-GE64F_S069_E1-50"
"2673",21,21,"SM-GE64F_S070_E1-50"
"2674",-1,2,"SM-GE64F_S071_E1-50"
"2675",16,16,"SM-GE64F_S072_E1-50"
"2676",10,10,"SM-GE64F_S074_E1-50"
"2677",10,10,"SM-GE64F_S075_E1-50"
"2678",16,16,"SM-GE64F_S076_E1-50"
"2679",16,16,"SM-GE64F_S077_E1-50"
"2680",-1,19,"SM-GE64F_S078_E1-50"
"2681",-1,10,"SM-GE64F_S080_E1-50"
"2682",21,21,"SM-GE64F_S081_E1-50"
"2683",21,21,"SM-GE64F_S082_E1-50"
"2684",10,10,"SM-GE64F_S083_E1-50"
"2685",16,16,"SM-GE64F_S084_E1-50"
"2686",10,10,"SM-GE64F_S085_E1-50"
"2687",10,10,"SM-GE64F_S087_E1-50"
"2688",21,21,"SM-GE64F_S088_E1-50"
"2689",-1,17,"SM-GE64F_S089_E1-50"
"2690",-1,3,"SM-GE64F_S090_E1-50"
"2691",-1,17,"SM-GE64F_S091_E1-50"
"2692",2,2,"SM-GE64F_S094_E1-50"
"2693",21,21,"SM-GE64F_S095_E1-50"
"2694",10,10,"SM-GE64F_S096_E1-50"
"2695",-1,17,"SM-GE63Z_S001_E1-50"
"2696",10,10,"SM-GE63Z_S003_E1-50"
"2697",-1,3,"SM-GE63Z_S004_E1-50"
"2698",16,16,"SM-GE63Z_S006_E1-50"
"2699",21,21,"SM-GE63Z_S007_E1-50"
"2700",16,16,"SM-GE63Z_S008_E1-50"
"2701",-1,19,"SM-GE63Z_S010_E1-50"
"2702",-1,9,"SM-GE63Z_S011_E1-50"
"2703",21,21,"SM-GE63Z_S013_E1-50"
"2704",-1,15,"SM-GE63Z_S014_E1-50"
"2705",10,10,"SM-GE63Z_S015_E1-50"
"2706",-1,17,"SM-GE63Z_S016_E1-50"
"2707",-1,9,"SM-GE63Z_S017_E1-50"
"2708",7,7,"SM-GE63Z_S018_E1-50"
"2709",-1,15,"SM-GE63Z_S019_E1-50"
"2710",13,13,"SM-GE63Z_S020_E1-50"
"2711",-1,14,"SM-GE63Z_S021_E1-50"
"2712",19,19,"SM-GE63Z_S022_E1-50"
"2713",-1,17,"SM-GE63Z_S023_E1-50"
"2714",-1,19,"SM-GE63Z_S024_E1-50"
"2715",-1,13,"SM-GE63Z_S025_E1-50"
