"1645",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,8,6,6,7,6,5,7,10,6,10,9,8,6,15,"SM-D9E5T_S28_E1-50"
"1646",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,15,14,14,11,18,13,19,18,25,19,23,27,25,27,30,32,24,28,30,35,29,24,32,35,37,39,37,38,42,29,"SM-D9E5T_S29_E1-50"
"1647",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,7,4,7,7,5,5,7,10,6,10,9,8,6,15,"SM-D9E5T_S30_E1-50"
"1648",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,8,6,6,7,6,5,7,10,6,10,9,8,6,15,"SM-D9E5T_S31_E1-50"
"1649",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,8,6,6,7,6,5,7,10,6,10,9,8,6,15,"SM-D9E5T_S32_E1-50"
"1650",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,2,2,"SM-D9E5T_S33_E1-50"
"1651",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S34_E1-50"
"1652",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,4,3,5,1,"SM-D9E5T_S35_E1-50"
"1653",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,14,15,20,14,29,27,25,29,31,33,30,17,32,10,28,17,39,10,14,12,41,46,19,"SM-D9E5T_S36_E1-50"
"1654",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,2,4,4,3,3,1,"SM-D9E5T_S37_E1-50"
"1655",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,5,5,3,4,5,2,5,1,"SM-D9E5T_S38_E1-50"
"1656",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,3,3,2,3,3,2,3,5,2,2,6,30,4,"SM-D9E5T_S39_E1-50"
"1657",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S40_E1-50"
"1658",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S41_E1-50"
"1659",2,3,4,5,6,4,8,4,4,4,11,9,12,11,6,13,11,12,13,10,11,11,12,16,13,14,17,18,19,21,21,21,18,24,36,25,24,39,28,24,27,29,29,31,28,41,"SM-D9E5T_S42_E1-50"
"1660",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,1,2,"SM-D9E5T_S43_E1-50"
"1661",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,2,2,"SM-D9E5T_S44_E1-50"
"1662",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,13,15,27,14,14,16,18,18,17,34,18,16,19,8,12,16,38,9,12,10,14,11,18,"SM-D9E5T_S45_E1-50"
"1663",2,3,4,2,2,3,3,6,8,9,8,12,10,15,11,17,16,19,18,15,20,19,21,24,24,17,21,26,24,22,24,26,30,27,22,26,25,22,31,31,30,30,31,36,32,24,"SM-D9E5T_S46_E1-50"
"1664",1,3,4,2,2,3,3,6,8,9,8,11,11,13,8,15,12,15,19,16,19,16,20,20,18,15,18,19,20,23,22,22,20,25,24,28,26,23,29,25,31,31,32,33,33,25,"SM-D9E5T_S47_E1-50"
"1665",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,2,2,"SM-D9E5T_S48_E1-50"
"1666",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S57_E1-50"
"1667",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S58_E1-50"
"1668",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,2,2,"SM-D9E5T_S59_E1-50"
"1669",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S60_E1-50"
"1670",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,3,1,1,3,2,3,3,3,3,4,5,2,4,5,3,4,31,39,"SM-D9E5T_S61_E1-50"
"1671",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,13,15,27,14,14,16,18,18,17,34,18,16,19,8,12,16,38,9,12,10,14,11,18,"SM-D9E5T_S62_E1-50"
"1672",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,2,2,"SM-D9E5T_S63_E1-50"
"1673",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,3,3,3,2,2,1,2,3,2,3,3,3,2,2,4,5,3,4,31,39,"SM-D9E5T_S65_E1-50"
"1674",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,2,3,2,1,1,2,"SM-D9E5T_S66_E1-50"
"1675",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S67_E1-50"
"1676",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S68_E1-50"
"1677",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,13,15,27,14,14,16,18,18,17,34,18,16,19,8,12,16,38,9,12,10,14,11,18,"SM-D9E5T_S69_E1-50"
"1678",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5T_S70_E1-50"
"1679",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,13,15,27,14,14,16,18,18,17,34,18,16,19,8,12,16,38,9,12,10,14,11,18,"SM-D9E5T_S72_E1-50"
"1680",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S73_E1-50"
"1681",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S74_E1-50"
"1682",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,23,25,26,16,21,"SM-D9E5T_S75_E1-50"
"1683",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,23,25,26,16,21,"SM-D9E5T_S76_E1-50"
"1684",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S77_E1-50"
"1685",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,23,25,26,16,21,"SM-D9E5T_S78_E1-50"
"1686",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S79_E1-50"
"1687",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,3,5,2,2,6,1,4,"SM-D9E5T_S80_E1-50"
"1688",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,23,25,26,16,21,"SM-D9E5T_S81_E1-50"
"1689",2,3,3,1,1,1,1,1,2,3,2,2,2,3,3,3,4,6,5,5,5,3,5,7,6,4,5,8,12,7,12,10,6,8,10,13,18,11,13,11,25,19,19,23,20,8,"SM-D9E5T_S82_E1-50"
"1690",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,23,25,26,16,21,"SM-D9E5T_S83_E1-50"
"1691",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S84_E1-50"
"1692",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S85_E1-50"
"1693",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S86_E1-50"
"1694",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,11,9,10,10,19,12,12,13,14,16,25,13,15,17,17,17,16,15,20,20,21,9,19,22,19,18,23,25,29,18,20,"SM-D9E5T_S88_E1-50"
"1695",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,2,2,"SM-D9E5T_S89_E1-50"
"1696",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,13,15,27,14,14,16,18,18,17,34,18,16,19,8,12,16,38,9,12,10,14,11,18,"SM-D9E5T_S90_E1-50"
"1697",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,20,19,19,16,21,21,22,14,21,24,21,20,23,25,28,17,23,"SM-D9E5T_S91_E1-50"
"1698",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,2,2,"SM-D9E5T_S92_E1-50"
"1699",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S93_E1-50"
"1700",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,23,25,26,16,21,"SM-D9E5T_S94_E1-50"
"1701",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S95_E1-50"
"1702",2,3,3,2,3,2,4,9,10,11,5,5,6,9,13,12,10,11,11,20,14,21,16,15,17,24,16,17,18,19,19,18,16,21,21,23,14,20,23,20,19,22,26,26,16,21,"SM-D9E5T_S96_E1-50"
"1703",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,8,6,6,7,6,5,7,10,6,10,9,8,6,15,"SM-D9E5U_S01_E1-50"
"1704",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5U_S02_E1-50"
"1705",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,14,13,15,12,17,15,17,17,26,18,25,28,27,25,32,33,26,29,32,37,32,25,35,37,38,40,39,39,44,31,"SM-D9E5U_S03_E1-50"
"1706",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5U_S04_E1-50"
"1707",1,1,1,3,2,5,7,5,5,6,7,10,13,12,10,14,18,18,16,13,21,18,23,23,21,21,27,21,23,30,27,29,22,35,27,34,37,32,38,29,41,38,36,43,41,34,"SM-D9E5U_S05_E1-50"
"1708",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,8,6,6,7,6,5,7,10,6,10,9,8,6,15,"SM-D9E5U_S06_E1-50"
"1709",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,8,6,6,7,6,5,7,10,6,10,9,8,6,15,"SM-D9E5U_S07_E1-50"
"1710",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,16,"SM-D9E5U_S08_E1-50"
"1711",2,3,3,1,1,1,1,1,2,3,2,2,2,3,3,3,4,6,4,6,6,4,4,8,7,3,4,6,6,8,11,11,4,9,11,11,21,9,11,13,24,20,17,20,19,6,"SM-D9E5U_S10_E1-50"
"1712",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5U_S11_E1-50"
"1713",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5U_S12_E1-50"
"1714",2,3,3,1,1,1,1,1,2,3,2,2,2,2,3,3,4,6,4,6,6,4,4,8,7,3,4,6,6,8,11,11,4,9,11,11,17,9,11,13,26,20,17,20,19,6,"SM-D9E5U_S13_E1-50"
"1715",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5U_S14_E1-50"
"1716",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,14,13,15,12,17,14,17,17,26,18,25,28,27,25,32,33,26,29,33,37,32,26,35,37,38,41,40,39,45,32,"SM-D9E5U_S15_E1-50"
"1717",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5U_S16_E1-50"
"1718",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,14,13,15,12,17,14,17,17,26,18,25,28,27,25,32,33,26,29,33,37,32,26,35,37,38,43,40,39,45,32,"SM-D9E5U_S17_E1-50"
"1719",2,3,3,1,1,1,1,1,2,3,2,2,2,2,3,3,4,6,4,6,6,4,4,8,7,3,4,6,6,8,11,11,4,9,11,11,17,9,11,13,26,20,17,20,19,6,"SM-D9E5U_S18_E1-50"
"1720",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5U_S19_E1-50"
"1721",2,3,3,1,1,1,1,1,2,3,2,2,2,2,3,3,4,6,4,6,6,4,4,9,7,3,4,7,6,4,11,8,4,9,11,11,21,9,11,13,24,20,17,20,19,6,"SM-D9E5U_S20_E1-50"
"1722",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,6,5,7,4,7,6,5,6,8,10,7,9,6,10,7,17,"SM-D9E5U_S21_E1-50"
"1723",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5U_S22_E1-50"
"1724",1,3,4,2,2,3,3,6,8,9,8,11,11,13,8,15,12,15,19,16,19,16,20,20,18,15,18,19,20,23,22,22,20,25,24,28,26,23,29,25,31,31,32,33,33,25,"SM-D9E5U_S23_E1-50"
"1725",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,14,13,15,12,17,14,17,17,26,18,25,28,27,25,32,33,26,29,33,37,30,28,35,35,37,41,37,41,42,32,"SM-D9E5U_S24_E1-50"
"1726",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5V_S01_E1-50"
"1727",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,8,6,6,7,6,5,7,10,6,10,9,8,6,15,"SM-D9E5V_S02_E1-50"
"1728",2,3,4,2,2,3,3,6,8,9,8,12,10,15,11,17,13,19,17,15,20,20,22,25,19,16,22,25,29,29,25,24,28,33,23,31,35,35,40,33,34,34,41,45,36,38,"SM-D9E5V_S03_E1-50"
"1729",1,3,4,2,2,3,3,6,8,9,7,11,11,12,10,15,18,18,16,17,21,18,23,23,21,21,27,21,23,30,27,29,22,35,27,34,30,32,38,30,40,38,36,41,41,35,"SM-D9E5V_S04_E1-50"
"1730",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,15,14,15,13,18,15,18,19,26,20,24,29,26,26,31,28,25,30,31,36,31,27,33,36,39,42,38,40,43,30,"SM-D9E5V_S05_E1-50"
"1731",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5V_S06_E1-50"
"1732",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5V_S07_E1-50"
"1733",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5V_S08_E1-50"
"1734",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5V_S09_E1-50"
"1735",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,5,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5V_S10_E1-50"
"1736",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,15,14,14,11,18,13,19,18,25,19,23,27,25,27,30,32,24,28,30,35,29,24,32,35,37,39,37,38,42,29,"SM-D9E5V_S11_E1-50"
"1737",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,15,14,14,11,18,13,19,18,25,19,23,27,25,27,30,32,24,28,30,35,29,24,32,35,37,39,37,38,42,29,"SM-D9E5V_S12_E1-50"
"1738",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5V_S13_E1-50"
"1739",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,14,13,15,12,17,14,17,17,26,18,25,28,27,25,32,33,26,29,33,37,32,26,35,37,38,41,40,39,45,32,"SM-D9E5V_S14_E1-50"
"1740",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5V_S15_E1-50"
"1741",2,3,3,1,1,1,1,1,3,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5V_S16_E1-50"
"1742",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,7,5,7,4,7,7,5,6,8,8,7,9,6,11,7,17,"SM-D9E5W_S01_E1-50"
"1743",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5W_S02_E1-50"
"1744",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,14,13,15,12,17,15,17,17,26,18,25,28,27,25,32,33,26,29,32,37,32,25,35,37,38,40,39,39,44,31,"SM-D9E5W_S03_E1-50"
"1745",1,1,1,3,5,5,7,5,5,5,12,10,14,12,7,14,14,13,15,12,17,15,17,17,26,18,25,28,27,25,32,33,26,29,32,37,32,25,35,37,38,40,39,39,44,31,"SM-D9E5W_S04_E1-50"
"1746",2,3,4,2,2,4,2,6,6,7,6,3,4,7,12,8,13,16,9,9,8,8,9,25,20,11,20,24,30,31,25,25,27,32,23,30,35,35,39,32,34,34,41,45,36,38,"SM-D9E5W_S05_E1-50"
"1747",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5W_S06_E1-50"
"1748",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5W_S07_E1-50"
"1749",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5W_S08_E1-50"
"1750",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5W_S09_E1-50"
"1751",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,4,4,11,6,5,8,6,6,7,6,5,7,10,6,10,9,11,8,14,"SM-D9E5W_S10_E1-50"
"1752",2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,4,3,4,3,6,3,4,8,9,9,5,4,10,7,5,7,4,7,6,5,6,8,8,7,9,6,10,7,17,"SM-D9E5W_S11_E1-50"
"1753",2,3,3,1,1,1,1,1,2,3,2,2,2,3,3,3,4,6,5,5,5,3,5,7,6,4,5,8,12,7,12,10,6,8,10,13,18,11,13,11,25,19,19,23,20,8,"SM-D9E5W_S12_E1-50"
"1754",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5W_S13_E1-50"
"1755",2,3,3,2,3,2,5,7,9,8,9,7,5,5,5,7,7,8,6,7,10,9,10,10,12,12,11,12,15,16,16,14,32,16,13,17,12,16,20,41,13,17,16,18,14,46,"SM-D9E5W_S14_E1-50"
"1756",1,3,4,2,2,3,3,6,8,9,8,11,11,13,8,15,12,15,19,16,19,16,20,20,18,15,19,20,20,24,23,23,21,26,25,27,27,29,30,27,42,36,34,35,39,26,"SM-D9E5W_S15_E1-50"
"1757",2,3,3,1,1,1,1,1,2,3,2,2,3,2,3,3,5,6,4,6,6,4,7,9,7,6,4,7,7,4,11,8,4,9,11,10,21,9,10,13,23,20,17,20,19,6,"SM-D9E5W_S16_E1-50"
"1758",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5W_S17_E1-50"
"1759",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,3,3,3,2,3,1,3,3,5,5,3,5,5,2,4,1,"SM-D9E5W_S18_E1-50"
"1760",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,13,15,27,14,14,16,18,18,17,34,18,16,19,8,12,16,38,9,12,10,14,11,18,"SM-D9E5W_S19_E1-50"
"1761",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,1,1,3,3,2,3,1,2,4,4,5,3,4,5,2,5,1,"SM-D9E5W_S20_E1-50"
"1762",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,13,15,27,14,14,16,18,18,17,34,18,16,19,8,12,16,38,9,12,10,14,11,18,"SM-D9E5W_S21_E1-50"
"1763",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,3,3,2,1,1,1,5,1,2,3,4,2,3,2,1,2,2,"SM-D9E5W_S22_E1-50"
"1764",2,2,2,4,4,6,6,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,5,1,2,1,1,1,1,1,1,2,2,"SM-D9E5W_S23_E1-50"
"1765",2,3,3,2,3,2,4,9,10,10,4,4,8,8,14,10,9,10,10,19,12,12,13,13,15,27,14,14,16,18,18,17,34,18,16,19,8,12,16,38,10,14,12,14,11,19,"SM-D9E5W_S24_E1-50"
