"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"54" "sc3_2" 10 73 2197 10144 0.120481927710843 0.178024471274613 "sc3_2" NA
"55" "sc3_20" 18 29 5685 6656 0.382978723404255 0.460659589984604 "sc3_20" NA
"56" "sc3_21" 20 25 7869 4472 0.444444444444444 0.637630662020906 "sc3_21" NA
"57" "sc3_22" 18 25 7695 4646 0.418604651162791 0.623531318369662 "sc3_22" NA
"58" "sc3_23" 14 27 5530 6811 0.341463414634146 0.448099829835508 "sc3_23" NA
"59" "sc3_24" 12 27 5240 7101 0.307692307692308 0.424600923750101 "sc3_24" NA
"60" "sc3_25" 10 27 3921 8420 0.27027027027027 0.317721416416822 "sc3_25" NA
"61" "sc3_26" 10 25 4256 8085 0.285714285714286 0.344866704480998 "sc3_26" NA
"62" "sc3_27" 8 25 4069 8272 0.242424242424242 0.329713961591443 "sc3_27" NA
"63" "sc3_28" 6 25 3827 8514 0.193548387096774 0.310104529616725 "sc3_28" NA
"64" "sc3_29" 2 27 158 12183 0.0689655172413793 0.0128028522810145 "sc3_29" NA
"65" "sc3_3" 10 71 2197 10144 0.123456790123457 0.178024471274613 "sc3_3" NA
"66" "sc3_30" 2 25 158 12183 0.0740740740740741 0.0128028522810145 "sc3_30" NA
"67" "sc3_31" 2 23 544 11797 0.08 0.0440807065877968 "sc3_31" NA
"68" "sc3_32" 0 23 0 12341 0 0 "sc3_32" NA
"69" "sc3_33" 16 50 0 0 0.242424242424242 NA "sc3_33" NA
"70" "sc3_34" 16 52 0 0 0.235294117647059 NA "sc3_34" NA
"71" "sc3_35" 12 58 0 0 0.171428571428571 NA "sc3_35" NA
"72" "sc3_36" 12 60 0 0 0.166666666666667 NA "sc3_36" NA
"73" "sc3_37" 10 64 0 0 0.135135135135135 NA "sc3_37" NA
"74" "sc3_38" 10 66 0 0 0.131578947368421 NA "sc3_38" NA
"75" "sc3_39" 10 68 0 0 0.128205128205128 NA "sc3_39" NA
"76" "sc3_4" 10 69 2197 10144 0.126582278481013 0.178024471274613 "sc3_4" NA
"77" "sc3_40" 10 70 0 0 0.125 NA "sc3_40" NA
"78" "sc3_41" 12 70 0 0 0.146341463414634 NA "sc3_41" NA
"79" "sc3_42" 12 72 0 0 0.142857142857143 NA "sc3_42" NA
"80" "sc3_5" 10 67 2220 10121 0.12987012987013 0.179888177619318 "sc3_5" NA
"81" "sc3_6" 10 65 2220 10121 0.133333333333333 0.179888177619318 "sc3_6" NA
"82" "sc3_7" 10 63 2220 10121 0.136986301369863 0.179888177619318 "sc3_7" NA
"83" "sc3_8" 14 57 3530 8811 0.197183098591549 0.286038408556843 "sc3_8" NA
"84" "sc3_9" 16 53 3685 8656 0.231884057971014 0.29859816870594 "sc3_9" NA
"85" "Seurat_0" 16 37 4075 8266 0.30188679245283 0.330200145855279 "Seurat_0" NA
"86" "Seurat_1" 18 33 5308 7033 0.352941176470588 0.430111012073576 "Seurat_1" NA
"87" "Seurat_10" 14 19 5645 6696 0.424242424242424 0.457418361559031 "Seurat_10" NA
"88" "Seurat_11" 12 19 5021 7320 0.387096774193548 0.406855198120088 "Seurat_11" NA
"89" "Seurat_12" 14 15 6383 5958 0.482758620689655 0.517219026010858 "Seurat_12" NA
"90" "Seurat_13" 8 19 3722 8619 0.296296296296296 0.301596304999595 "Seurat_13" NA
"91" "Seurat_14" 16 14 0 0 0.533333333333333 NA "Seurat_14" NA
"92" "Seurat_15" 16 14 0 0 0.533333333333333 NA "Seurat_15" NA
"93" "Seurat_16" 14 16 0 0 0.466666666666667 NA "Seurat_16" NA
"94" "Seurat_17" 12 18 0 0 0.4 NA "Seurat_17" NA
"95" "Seurat_18" 12 18 0 0 0.4 NA "Seurat_18" NA
"96" "Seurat_19" 10 20 0 0 0.333333333333333 NA "Seurat_19" NA
"97" "Seurat_2" 18 31 5438 6903 0.36734693877551 0.440645004456689 "Seurat_2" NA
"98" "Seurat_20" 8 22 0 0 0.266666666666667 NA "Seurat_20" NA
"99" "Seurat_21" 20 22 0 0 0.476190476190476 NA "Seurat_21" NA
"100" "Seurat_22" 20 24 0 0 0.454545454545455 NA "Seurat_22" NA
"101" "Seurat_23" 18 28 0 0 0.391304347826087 NA "Seurat_23" NA
"102" "Seurat_3" 18 29 5616 6725 0.382978723404255 0.45506847095049 "Seurat_3" NA
"103" "Seurat_4" 18 27 5616 6725 0.4 0.45506847095049 "Seurat_4" NA
"104" "Seurat_5" 18 25 5618 6723 0.418604651162791 0.455230532371769 "Seurat_5" NA
"105" "Seurat_6" 20 21 6551 5790 0.48780487804878 0.530832185398266 "Seurat_6" NA
"106" "Seurat_7" 14 25 4470 7871 0.358974358974359 0.362207276557815 "Seurat_7" NA
"107" "Seurat_8" 12 25 4278 8063 0.324324324324324 0.346649380115064 "Seurat_8" NA
"108" "Seurat_9" 12 23 4814 7527 0.342857142857143 0.390081841017746 "Seurat_9" NA
