"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"101" "sc3.49" 2 6 8085 4256 0.25 0.655133295519002 "sc3" "49"
"102" "sc3.5" 2 6 8085 4256 0.25 0.655133295519002 "sc3" "5"
"103" "Seurat.00" 16 31 6152 6189 0.340425531914894 0.498500931853172 "Seurat" "00"
"104" "Seurat.01" 16 31 6152 6189 0.340425531914894 0.498500931853172 "Seurat" "01"
"105" "Seurat.02" 16 31 6152 6189 0.340425531914894 0.498500931853172 "Seurat" "02"
"106" "Seurat.03" 18 28 6734 5607 0.391304347826087 0.545660805445264 "Seurat" "03"
"107" "Seurat.04" 18 28 6734 5607 0.391304347826087 0.545660805445264 "Seurat" "04"
"108" "Seurat.05" 18 28 6734 5607 0.391304347826087 0.545660805445264 "Seurat" "05"
"109" "Seurat.06" 18 27 6734 5607 0.4 0.545660805445264 "Seurat" "06"
"110" "Seurat.07" 20 24 7341 5000 0.454545454545455 0.594846446803338 "Seurat" "07"
"111" "Seurat.08" 20 24 7341 5000 0.454545454545455 0.594846446803338 "Seurat" "08"
"112" "Seurat.09" 20 24 7341 5000 0.454545454545455 0.594846446803338 "Seurat" "09"
"113" "Seurat.1" 20 24 7341 5000 0.454545454545455 0.594846446803338 "Seurat" "1"
"114" "Seurat.11" 20 24 7341 5000 0.454545454545455 0.594846446803338 "Seurat" "11"
"115" "Seurat.12" 20 24 7341 5000 0.454545454545455 0.594846446803338 "Seurat" "12"
"116" "Seurat.13" 22 21 7992 4349 0.511627906976744 0.647597439429544 "Seurat" "13"
"117" "Seurat.14" 22 20 8171 4170 0.523809523809524 0.662101936633984 "Seurat" "14"
"118" "Seurat.15" 22 20 8171 4170 0.523809523809524 0.662101936633984 "Seurat" "15"
"119" "Seurat.16" 22 20 8171 4170 0.523809523809524 0.662101936633984 "Seurat" "16"
"120" "Seurat.17" 22 20 8171 4170 0.523809523809524 0.662101936633984 "Seurat" "17"
"121" "Seurat.18" 20 21 8035 4306 0.48780487804878 0.651081759987035 "Seurat" "18"
"122" "Seurat.19" 20 21 8035 4306 0.48780487804878 0.651081759987035 "Seurat" "19"
"123" "Seurat.2" 20 21 8035 4306 0.48780487804878 0.651081759987035 "Seurat" "2"
"124" "Seurat.21" 22 18 8450 3891 0.55 0.684709504902358 "Seurat" "21"
"125" "Seurat.22" 22 18 8450 3891 0.55 0.684709504902358 "Seurat" "22"
"126" "Seurat.23" 14 23 5043 7298 0.378378378378378 0.408637873754153 "Seurat" "23"
"127" "Seurat.24" 14 23 5043 7298 0.378378378378378 0.408637873754153 "Seurat" "24"
"128" "Seurat.25" 14 19 5600 6741 0.424242424242424 0.453771979580261 "Seurat" "25"
"129" "Seurat.26" 12 20 5415 6926 0.375 0.438781298111984 "Seurat" "26"
"130" "Seurat.27" 12 20 5415 6926 0.375 0.438781298111984 "Seurat" "27"
"131" "Seurat.28" 12 20 5415 6926 0.375 0.438781298111984 "Seurat" "28"
"132" "Seurat.29" 10 21 5205 7136 0.32258064516129 0.421764848877725 "Seurat" "29"
"133" "Seurat.3" 10 20 5304 7037 0.333333333333333 0.429786889231019 "Seurat" "3"
"134" "Seurat.31" 10 20 5304 7037 0.333333333333333 0.429786889231019 "Seurat" "31"
"135" "Seurat.32" 10 20 5304 7037 0.333333333333333 0.429786889231019 "Seurat" "32"
"136" "Seurat.33" 10 20 5304 7037 0.333333333333333 0.429786889231019 "Seurat" "33"
"137" "Seurat.34" 10 20 5304 7037 0.333333333333333 0.429786889231019 "Seurat" "34"
"138" "Seurat.35" 10 20 5304 7037 0.333333333333333 0.429786889231019 "Seurat" "35"
"139" "Seurat.36" 10 20 5304 7037 0.333333333333333 0.429786889231019 "Seurat" "36"
"140" "Seurat.37" 10 18 5304 7037 0.357142857142857 0.429786889231019 "Seurat" "37"
"141" "Seurat.38" 8 18 4084 8257 0.307692307692308 0.330929422251033 "Seurat" "38"
"142" "Seurat.39" 8 16 4084 8257 0.333333333333333 0.330929422251033 "Seurat" "39"
"143" "Seurat.4" 8 16 4084 8257 0.333333333333333 0.330929422251033 "Seurat" "4"
"144" "Seurat.41" 6 16 3920 8421 0.272727272727273 0.317640385706183 "Seurat" "41"
"145" "Seurat.42" 6 16 3920 8421 0.272727272727273 0.317640385706183 "Seurat" "42"
"146" "Seurat.43" 8 13 6940 5401 0.380952380952381 0.562353131836966 "Seurat" "43"
"147" "Seurat.44" 8 13 6940 5401 0.380952380952381 0.562353131836966 "Seurat" "44"
"148" "Seurat.45" 6 14 5867 6474 0.3 0.475407179320963 "Seurat" "45"
"149" "Seurat.46" 10 7 9777 2564 0.588235294117647 0.792237257920752 "Seurat" "46"
"150" "Seurat.47" 10 7 9777 2564 0.588235294117647 0.792237257920752 "Seurat" "47"
"151" "Seurat.48" 8 7 10053 2288 0.533333333333333 0.814601734057208 "Seurat" "48"
"152" "Seurat.49" 8 7 10053 2288 0.533333333333333 0.814601734057208 "Seurat" "49"
"153" "Seurat.5" 6 8 7390 4951 0.428571428571429 0.598816951624666 "Seurat" "5"
